"Plot Title: #6 Mesocosm"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 10344489, SEN S/N: 10344489, LBL: C)","Coupler Detached (LGR S/N: 10344489)","Coupler Attached (LGR S/N: 10344489)","Host Connected (LGR S/N: 10344489)","Stopped (LGR S/N: 10344489)","End Of File (LGR S/N: 10344489)"
4230,08/22/19 04:15:00  PM,31.026,,,,,
4231,08/22/19 04:30:00  PM,31.052,,,,,
4232,08/22/19 04:45:00  PM,31.179,,,,,
4233,08/22/19 05:00:00  PM,31.331,,,,,
4234,08/22/19 05:15:00  PM,31.357,,,,,
4235,08/22/19 05:30:00  PM,31.510,,,,,
4236,08/22/19 05:45:00  PM,31.357,,,,,
4237,08/22/19 06:00:00  PM,31.153,,,,,
4238,08/22/19 06:15:00  PM,30.925,,,,,
4239,08/22/19 06:30:00  PM,30.722,,,,,
4240,08/22/19 06:45:00  PM,30.495,,,,,
4241,08/22/19 07:00:00  PM,30.571,,,,,
4242,08/22/19 07:15:00  PM,30.596,,,,,
4243,08/22/19 07:30:00  PM,30.596,,,,,
4244,08/22/19 07:45:00  PM,30.571,,,,,
4245,08/22/19 08:00:00  PM,30.571,,,,,
4246,08/22/19 08:15:00  PM,30.571,,,,,
4247,08/22/19 08:30:00  PM,30.596,,,,,
4248,08/22/19 08:45:00  PM,30.621,,,,,
4249,08/22/19 09:00:00  PM,30.646,,,,,
4250,08/22/19 09:15:00  PM,30.672,,,,,
4251,08/22/19 09:30:00  PM,30.646,,,,,
4252,08/22/19 09:45:00  PM,30.646,,,,,
4253,08/22/19 10:00:00  PM,30.646,,,,,
4254,08/22/19 10:15:00  PM,30.646,,,,,
4255,08/22/19 10:30:00  PM,30.621,,,,,
4256,08/22/19 10:45:00  PM,30.646,,,,,
4257,08/22/19 11:00:00  PM,30.621,,,,,
4258,08/22/19 11:15:00  PM,30.596,,,,,
4259,08/22/19 11:30:00  PM,30.545,,,,,
4260,08/22/19 11:45:00  PM,30.520,,,,,
4261,08/23/19 12:00:00  AM,30.495,,,,,
4262,08/23/19 12:15:00  AM,30.469,,,,,
4263,08/23/19 12:30:00  AM,30.469,,,,,
4264,08/23/19 12:45:00  AM,30.444,,,,,
4265,08/23/19 01:00:00  AM,30.419,,,,,
4266,08/23/19 01:15:00  AM,30.419,,,,,
4267,08/23/19 01:30:00  AM,30.394,,,,,
4268,08/23/19 01:45:00  AM,30.369,,,,,
4269,08/23/19 02:00:00  AM,30.369,,,,,
4270,08/23/19 02:15:00  AM,30.545,,,,,
4271,08/23/19 02:30:00  AM,30.748,,,,,
4272,08/23/19 02:45:00  AM,30.950,,,,,
4273,08/23/19 03:00:00  AM,31.077,,,,,
4274,08/23/19 03:15:00  AM,31.179,,,,,
4275,08/23/19 03:30:00  AM,31.281,,,,,
4276,08/23/19 03:45:00  AM,31.331,,,,,
4277,08/23/19 04:00:00  AM,31.382,,,,,
4278,08/23/19 04:15:00  AM,31.408,,,,,
4279,08/23/19 04:30:00  AM,31.230,,,,,
4280,08/23/19 04:45:00  AM,31.026,,,,,
4281,08/23/19 05:00:00  AM,30.874,,,,,
4282,08/23/19 05:15:00  AM,30.722,,,,,
4283,08/23/19 05:30:00  AM,30.596,,,,,
4284,08/23/19 05:45:00  AM,30.469,,,,,
4285,08/23/19 06:00:00  AM,30.369,,,,,
4286,08/23/19 06:15:00  AM,30.318,,,,,
4287,08/23/19 06:30:00  AM,30.469,,,,,
4288,08/23/19 06:45:00  AM,30.571,,,,,
4289,08/23/19 07:00:00  AM,30.697,,,,,
4290,08/23/19 07:15:00  AM,30.798,,,,,
4291,08/23/19 07:30:00  AM,30.925,,,,,
4292,08/23/19 07:45:00  AM,31.052,,,,,
4293,08/23/19 08:00:00  AM,31.230,,,,,
4294,08/23/19 08:15:00  AM,31.408,,,,,
4295,08/23/19 08:30:00  AM,31.459,,,,,
4296,08/23/19 08:45:00  AM,31.408,,,,,
4297,08/23/19 09:00:00  AM,31.382,,,,,
4298,08/23/19 09:15:00  AM,31.459,,,,,
4299,08/23/19 09:30:00  AM,31.561,,,,,
4300,08/23/19 09:45:00  AM,31.535,,,,,
4301,08/23/19 10:00:00  AM,31.433,,,,,
4302,08/23/19 10:15:00  AM,31.357,,,,,
4303,08/23/19 10:30:00  AM,31.255,,,,,
4304,08/23/19 10:45:00  AM,31.204,,,,,
4305,08/23/19 11:00:00  AM,31.103,,,,,
4306,08/23/19 11:15:00  AM,31.179,,,,,
4307,08/23/19 11:30:00  AM,31.153,,,,,
4308,08/23/19 11:45:00  AM,31.052,,,,,
4309,08/23/19 12:00:00  PM,31.153,,,,,
4310,08/23/19 12:15:00  PM,31.255,,,,,
4311,08/23/19 12:30:00  PM,31.306,,,,,
4312,08/23/19 12:45:00  PM,31.408,,,,,
4313,08/23/19 01:00:00  PM,31.484,,,,,
4314,08/23/19 01:15:00  PM,31.586,,,,,
4315,08/23/19 01:30:00  PM,31.637,,,,,
4316,08/23/19 01:45:00  PM,31.765,,,,,
4317,08/23/19 02:00:00  PM,31.586,,,,,
4318,08/23/19 02:15:00  PM,31.535,,,,,
4319,08/23/19 02:30:00  PM,31.740,,,,,
4320,08/23/19 02:45:00  PM,31.765,,,,,
4321,08/23/19 03:00:00  PM,31.714,,,,,
4322,08/23/19 03:15:00  PM,31.408,,,,,
4323,08/23/19 03:30:00  PM,31.179,,,,,
4324,08/23/19 03:45:00  PM,31.026,,,,,
4325,08/23/19 04:00:00  PM,30.976,,,,,
4326,08/23/19 04:15:00  PM,30.824,,,,,
4327,08/23/19 04:30:00  PM,30.697,,,,,
4328,08/23/19 04:45:00  PM,30.697,,,,,
4329,08/23/19 05:00:00  PM,30.571,,,,,
4330,08/23/19 05:15:00  PM,30.596,,,,,
4331,08/23/19 05:30:00  PM,30.571,,,,,
4332,08/23/19 05:45:00  PM,30.495,,,,,
4333,08/23/19 06:00:00  PM,30.596,,,,,
4334,08/23/19 06:15:00  PM,30.672,,,,,
4335,08/23/19 06:30:00  PM,30.722,,,,,
4336,08/23/19 06:45:00  PM,30.824,,,,,
4337,08/23/19 07:00:00  PM,30.950,,,,,
4338,08/23/19 07:15:00  PM,31.001,,,,,
4339,08/23/19 07:30:00  PM,31.077,,,,,
4340,08/23/19 07:45:00  PM,31.128,,,,,
4341,08/23/19 08:00:00  PM,31.128,,,,,
4342,08/23/19 08:15:00  PM,31.153,,,,,
4343,08/23/19 08:30:00  PM,31.179,,,,,
4344,08/23/19 08:45:00  PM,31.077,,,,,
4345,08/23/19 09:00:00  PM,30.950,,,,,
4346,08/23/19 09:15:00  PM,30.849,,,,,
4347,08/23/19 09:30:00  PM,30.748,,,,,
4348,08/23/19 09:45:00  PM,30.621,,,,,
4349,08/23/19 10:00:00  PM,30.545,,,,,
4350,08/23/19 10:15:00  PM,30.469,,,,,
4351,08/23/19 10:30:00  PM,30.444,,,,,
4352,08/23/19 10:45:00  PM,30.444,,,,,
4353,08/23/19 11:00:00  PM,30.469,,,,,
4354,08/23/19 11:15:00  PM,30.469,,,,,
4355,08/23/19 11:30:00  PM,30.469,,,,,
4356,08/23/19 11:45:00  PM,30.419,,,,,
4357,08/24/19 12:00:00  AM,30.394,,,,,
4358,08/24/19 12:15:00  AM,30.369,,,,,
4359,08/24/19 12:30:00  AM,30.369,,,,,
4360,08/24/19 12:45:00  AM,30.343,,,,,
4361,08/24/19 01:00:00  AM,30.343,,,,,
4362,08/24/19 01:15:00  AM,30.343,,,,,
4363,08/24/19 01:30:00  AM,30.318,,,,,
4364,08/24/19 01:45:00  AM,30.268,,,,,
4365,08/24/19 02:00:00  AM,30.268,,,,,
4366,08/24/19 02:15:00  AM,30.293,,,,,
4367,08/24/19 02:30:00  AM,30.318,,,,,
4368,08/24/19 02:45:00  AM,30.343,,,,,
4369,08/24/19 03:00:00  AM,30.369,,,,,
4370,08/24/19 03:15:00  AM,30.343,,,,,
4371,08/24/19 03:30:00  AM,30.318,,,,,
4372,08/24/19 03:45:00  AM,30.293,,,,,
4373,08/24/19 04:00:00  AM,30.293,,,,,
4374,08/24/19 04:15:00  AM,30.318,,,,,
4375,08/24/19 04:30:00  AM,30.318,,,,,
4376,08/24/19 04:45:00  AM,30.343,,,,,
4377,08/24/19 05:00:00  AM,30.318,,,,,
4378,08/24/19 05:15:00  AM,30.318,,,,,
4379,08/24/19 05:30:00  AM,30.293,,,,,
4380,08/24/19 05:45:00  AM,30.268,,,,,
4381,08/24/19 06:00:00  AM,30.243,,,,,
4382,08/24/19 06:15:00  AM,30.243,,,,,
4383,08/24/19 06:30:00  AM,30.419,,,,,
4384,08/24/19 06:45:00  AM,30.824,,,,,
4385,08/24/19 07:00:00  AM,31.179,,,,,
4386,08/24/19 07:15:00  AM,31.255,,,,,
4387,08/24/19 07:30:00  AM,31.103,,,,,
4388,08/24/19 07:45:00  AM,31.001,,,,,
4389,08/24/19 08:00:00  AM,30.950,,,,,
4390,08/24/19 08:15:00  AM,30.874,,,,,
4391,08/24/19 08:30:00  AM,30.824,,,,,
4392,08/24/19 08:45:00  AM,30.773,,,,,
4393,08/24/19 09:00:00  AM,30.824,,,,,
4394,08/24/19 09:15:00  AM,30.874,,,,,
4395,08/24/19 09:30:00  AM,30.925,,,,,
4396,08/24/19 09:45:00  AM,31.077,,,,,
4397,08/24/19 10:00:00  AM,31.153,,,,,
4398,08/24/19 10:15:00  AM,31.255,,,,,
4399,08/24/19 10:30:00  AM,31.306,,,,,
4400,08/24/19 10:45:00  AM,31.382,,,,,
4401,08/24/19 11:00:00  AM,31.408,,,,,
4402,08/24/19 11:15:00  AM,31.408,,,,,
4403,08/24/19 11:30:00  AM,31.459,,,,,
4404,08/24/19 11:45:00  AM,31.561,,,,,
4405,08/24/19 12:00:00  PM,31.637,,,,,
4406,08/24/19 12:15:00  PM,31.535,,,,,
4407,08/24/19 12:30:00  PM,31.077,,,,,
4408,08/24/19 12:45:00  PM,31.077,,,,,
4409,08/24/19 01:00:00  PM,31.001,,,,,
4410,08/24/19 01:15:00  PM,30.722,,,,,
4411,08/24/19 01:30:00  PM,30.773,,,,,
4412,08/24/19 01:45:00  PM,30.874,,,,,
4413,08/24/19 02:00:00  PM,30.824,,,,,
4414,08/24/19 02:15:00  PM,30.697,,,,,
4415,08/24/19 02:30:00  PM,30.571,,,,,
4416,08/24/19 02:45:00  PM,30.773,,,,,
4417,08/24/19 03:00:00  PM,31.077,,,,,
4418,08/24/19 03:15:00  PM,31.331,,,,,
4419,08/24/19 03:30:00  PM,31.535,,,,,
4420,08/24/19 03:45:00  PM,31.612,,,,,
4421,08/24/19 04:00:00  PM,31.510,,,,,
4422,08/24/19 04:15:00  PM,31.306,,,,,
4423,08/24/19 04:30:00  PM,31.153,,,,,
4424,08/24/19 04:45:00  PM,31.153,,,,,
4425,08/24/19 05:00:00  PM,31.026,,,,,
4426,08/24/19 05:15:00  PM,30.925,,,,,
4427,08/24/19 05:30:00  PM,30.697,,,,,
4428,08/24/19 05:45:00  PM,30.621,,,,,
4429,08/24/19 06:00:00  PM,30.596,,,,,
4430,08/24/19 06:15:00  PM,30.520,,,,,
4431,08/24/19 06:30:00  PM,30.571,,,,,
4432,08/24/19 06:45:00  PM,30.748,,,,,
4433,08/24/19 07:00:00  PM,30.874,,,,,
4434,08/24/19 07:15:00  PM,30.950,,,,,
4435,08/24/19 07:30:00  PM,30.976,,,,,
4436,08/24/19 07:45:00  PM,31.026,,,,,
4437,08/24/19 08:00:00  PM,31.052,,,,,
4438,08/24/19 08:15:00  PM,31.077,,,,,
4439,08/24/19 08:30:00  PM,31.077,,,,,
4440,08/24/19 08:45:00  PM,31.052,,,,,
4441,08/24/19 09:00:00  PM,31.052,,,,,
4442,08/24/19 09:15:00  PM,31.026,,,,,
4443,08/24/19 09:30:00  PM,31.026,,,,,
4444,08/24/19 09:45:00  PM,31.052,,,,,
4445,08/24/19 10:00:00  PM,31.052,,,,,
4446,08/24/19 10:15:00  PM,31.077,,,,,
4447,08/24/19 10:30:00  PM,31.052,,,,,
4448,08/24/19 10:45:00  PM,31.026,,,,,
4449,08/24/19 11:00:00  PM,31.026,,,,,
4450,08/24/19 11:15:00  PM,31.001,,,,,
4451,08/24/19 11:30:00  PM,30.976,,,,,
4452,08/24/19 11:45:00  PM,30.950,,,,,
4453,08/25/19 12:00:00  AM,30.976,,,,,
4454,08/25/19 12:15:00  AM,30.950,,,,,
4455,08/25/19 12:30:00  AM,30.950,,,,,
4456,08/25/19 12:45:00  AM,30.950,,,,,
4457,08/25/19 01:00:00  AM,30.950,,,,,
4458,08/25/19 01:15:00  AM,30.925,,,,,
4459,08/25/19 01:30:00  AM,30.874,,,,,
4460,08/25/19 01:45:00  AM,30.849,,,,,
4461,08/25/19 02:00:00  AM,30.849,,,,,
4462,08/25/19 02:15:00  AM,30.874,,,,,
4463,08/25/19 02:30:00  AM,30.900,,,,,
4464,08/25/19 02:45:00  AM,30.900,,,,,
4465,08/25/19 03:00:00  AM,30.900,,,,,
4466,08/25/19 03:15:00  AM,30.874,,,,,
4467,08/25/19 03:30:00  AM,30.874,,,,,
4468,08/25/19 03:45:00  AM,30.874,,,,,
4469,08/25/19 04:00:00  AM,30.849,,,,,
4470,08/25/19 04:15:00  AM,30.824,,,,,
4471,08/25/19 04:30:00  AM,30.824,,,,,
4472,08/25/19 04:45:00  AM,30.824,,,,,
4473,08/25/19 05:00:00  AM,30.798,,,,,
4474,08/25/19 05:15:00  AM,30.773,,,,,
4475,08/25/19 05:30:00  AM,30.748,,,,,
4476,08/25/19 05:45:00  AM,30.748,,,,,
4477,08/25/19 06:00:00  AM,30.748,,,,,
4478,08/25/19 06:15:00  AM,30.748,,,,,
4479,08/25/19 06:30:00  AM,30.672,,,,,
4480,08/25/19 06:45:00  AM,30.621,,,,,
4481,08/25/19 07:00:00  AM,30.621,,,,,
4482,08/25/19 07:15:00  AM,30.646,,,,,
4483,08/25/19 07:30:00  AM,30.672,,,,,
4484,08/25/19 07:45:00  AM,30.697,,,,,
4485,08/25/19 08:00:00  AM,30.722,,,,,
4486,08/25/19 08:15:00  AM,30.773,,,,,
4487,08/25/19 08:30:00  AM,30.824,,,,,
4488,08/25/19 08:45:00  AM,30.900,,,,,
4489,08/25/19 09:00:00  AM,30.976,,,,,
4490,08/25/19 09:15:00  AM,31.052,,,,,
4491,08/25/19 09:30:00  AM,31.204,,,,,
4492,08/25/19 09:45:00  AM,31.357,,,,,
4493,08/25/19 10:00:00  AM,31.382,,,,,
4494,08/25/19 10:15:00  AM,31.331,,,,,
4495,08/25/19 10:30:00  AM,31.052,,,,,
4496,08/25/19 10:45:00  AM,30.798,,,,,
4497,08/25/19 11:00:00  AM,30.697,,,,,
4498,08/25/19 11:15:00  AM,30.495,,,,,
4499,08/25/19 11:30:00  AM,30.722,,,,,
4500,08/25/19 11:45:00  AM,30.950,,,,,
4501,08/25/19 12:00:00  PM,31.179,,,,,
4502,08/25/19 12:15:00  PM,31.357,,,,,
4503,08/25/19 12:30:00  PM,31.561,,,,,
4504,08/25/19 12:45:00  PM,31.586,,,,,
4505,08/25/19 01:00:00  PM,31.204,,,,,
4506,08/25/19 01:15:00  PM,30.849,,,,,
4507,08/25/19 01:30:00  PM,30.976,,,,,
4508,08/25/19 01:45:00  PM,31.052,,,,,
4509,08/25/19 02:00:00  PM,31.001,,,,,
4510,08/25/19 02:15:00  PM,30.621,,,,,
4511,08/25/19 02:30:00  PM,30.824,,,,,
4512,08/25/19 02:45:00  PM,31.026,,,,,
4513,08/25/19 03:00:00  PM,31.153,,,,,
4514,08/25/19 03:15:00  PM,31.459,,,,,
4515,08/25/19 03:30:00  PM,31.637,,,,,
4516,08/25/19 03:45:00  PM,31.382,,,,,
4517,08/25/19 04:00:00  PM,31.357,,,,,
4518,08/25/19 04:15:00  PM,31.281,,,,,
4519,08/25/19 04:30:00  PM,31.153,,,,,
4520,08/25/19 04:45:00  PM,31.052,,,,,
4521,08/25/19 05:00:00  PM,30.976,,,,,
4522,08/25/19 05:15:00  PM,30.849,,,,,
4523,08/25/19 05:30:00  PM,30.722,,,,,
4524,08/25/19 05:45:00  PM,30.545,,,,,
4525,08/25/19 06:00:00  PM,30.571,,,,,
4526,08/25/19 06:15:00  PM,30.697,,,,,
4527,08/25/19 06:30:00  PM,30.748,,,,,
4528,08/25/19 06:45:00  PM,30.874,,,,,
4529,08/25/19 07:00:00  PM,30.976,,,,,
4530,08/25/19 07:15:00  PM,31.026,,,,,
4531,08/25/19 07:30:00  PM,31.052,,,,,
4532,08/25/19 07:45:00  PM,31.077,,,,,
4533,08/25/19 08:00:00  PM,31.103,,,,,
4534,08/25/19 08:15:00  PM,31.103,,,,,
4535,08/25/19 08:30:00  PM,31.103,,,,,
4536,08/25/19 08:45:00  PM,31.103,,,,,
4537,08/25/19 09:00:00  PM,31.077,,,,,
4538,08/25/19 09:15:00  PM,31.026,,,,,
4539,08/25/19 09:30:00  PM,30.950,,,,,
4540,08/25/19 09:45:00  PM,30.925,,,,,
4541,08/25/19 10:00:00  PM,30.925,,,,,
4542,08/25/19 10:15:00  PM,30.925,,,,,
4543,08/25/19 10:30:00  PM,30.925,,,,,
4544,08/25/19 10:45:00  PM,30.950,,,,,
4545,08/25/19 11:00:00  PM,30.950,,,,,
4546,08/25/19 11:15:00  PM,30.950,,,,,
4547,08/25/19 11:30:00  PM,30.950,,,,,
4548,08/25/19 11:45:00  PM,30.925,,,,,
4549,08/26/19 12:00:00  AM,30.900,,,,,
4550,08/26/19 12:15:00  AM,30.874,,,,,
4551,08/26/19 12:30:00  AM,30.849,,,,,
4552,08/26/19 12:45:00  AM,30.824,,,,,
4553,08/26/19 01:00:00  AM,30.798,,,,,
4554,08/26/19 01:15:00  AM,30.773,,,,,
4555,08/26/19 01:30:00  AM,30.773,,,,,
4556,08/26/19 01:45:00  AM,30.773,,,,,
4557,08/26/19 02:00:00  AM,30.773,,,,,
4558,08/26/19 02:15:00  AM,30.773,,,,,
4559,08/26/19 02:30:00  AM,30.773,,,,,
4560,08/26/19 02:45:00  AM,30.773,,,,,
4561,08/26/19 03:00:00  AM,30.748,,,,,
4562,08/26/19 03:15:00  AM,30.722,,,,,
4563,08/26/19 03:30:00  AM,30.697,,,,,
4564,08/26/19 03:45:00  AM,30.697,,,,,
4565,08/26/19 04:00:00  AM,30.722,,,,,
4566,08/26/19 04:15:00  AM,30.722,,,,,
4567,08/26/19 04:30:00  AM,30.697,,,,,
4568,08/26/19 04:45:00  AM,30.697,,,,,
4569,08/26/19 05:00:00  AM,30.672,,,,,
4570,08/26/19 05:15:00  AM,30.672,,,,,
4571,08/26/19 05:30:00  AM,30.672,,,,,
4572,08/26/19 05:45:00  AM,30.697,,,,,
4573,08/26/19 06:00:00  AM,30.672,,,,,
4574,08/26/19 06:15:00  AM,30.697,,,,,
4575,08/26/19 06:30:00  AM,30.697,,,,,
4576,08/26/19 06:45:00  AM,30.697,,,,,
4577,08/26/19 07:00:00  AM,30.697,,,,,
4578,08/26/19 07:15:00  AM,30.697,,,,,
4579,08/26/19 07:30:00  AM,30.697,,,,,
4580,08/26/19 07:45:00  AM,30.697,,,,,
4581,08/26/19 08:00:00  AM,30.722,,,,,
4582,08/26/19 08:15:00  AM,30.748,,,,,
4583,08/26/19 08:30:00  AM,30.748,,,,,
4584,08/26/19 08:45:00  AM,30.798,,,,,
4585,08/26/19 09:00:00  AM,30.900,,,,,
4586,08/26/19 09:15:00  AM,31.001,,,,,
4587,08/26/19 09:30:00  AM,31.128,,,,,
4588,08/26/19 09:45:00  AM,31.255,,,,,
4589,08/26/19 10:00:00  AM,31.331,,,,,
4590,08/26/19 10:15:00  AM,31.459,,,,,
4591,08/26/19 10:30:00  AM,31.433,,,,,
4592,08/26/19 10:45:00  AM,31.408,,,,,
4593,08/26/19 11:00:00  AM,31.561,,,,,
4594,08/26/19 11:15:00  AM,31.561,,,,,
4595,08/26/19 11:30:00  AM,31.459,,,,,
4596,08/26/19 11:45:00  AM,31.382,,,,,
4597,08/26/19 12:00:00  PM,31.306,,,,,
4598,08/26/19 12:15:00  PM,31.204,,,,,
4599,08/26/19 12:30:00  PM,31.179,,,,,
4600,08/26/19 12:45:00  PM,31.153,,,,,
4601,08/26/19 01:00:00  PM,31.153,,,,,
4602,08/26/19 01:15:00  PM,31.153,,,,,
4603,08/26/19 01:30:00  PM,31.179,,,,,
4604,08/26/19 01:45:00  PM,31.230,,,,,
4605,08/26/19 02:00:00  PM,31.230,,,,,
4606,08/26/19 02:15:00  PM,31.255,,,,,
4607,08/26/19 02:30:00  PM,31.077,,,,,
4608,08/26/19 02:45:00  PM,31.001,,,,,
4609,08/26/19 03:00:00  PM,30.824,,,,,
4610,08/26/19 03:15:00  PM,30.697,,,,,
4611,08/26/19 03:30:00  PM,30.672,,,,,
4612,08/26/19 03:45:00  PM,30.773,,,,,
4613,08/26/19 04:00:00  PM,30.722,,,,,
4614,08/26/19 04:15:00  PM,30.495,,,,,
4615,08/26/19 04:30:00  PM,30.849,,,,,
4616,08/26/19 04:45:00  PM,31.255,,,,,
4617,08/26/19 05:00:00  PM,31.484,,,,,
4618,08/26/19 05:15:00  PM,31.510,,,,,
4619,08/26/19 05:30:00  PM,31.331,,,,,
4620,08/26/19 05:45:00  PM,31.179,,,,,
4621,08/26/19 06:00:00  PM,31.077,,,,,
4622,08/26/19 06:15:00  PM,30.900,,,,,
4623,08/26/19 06:30:00  PM,30.798,,,,,
4624,08/26/19 06:45:00  PM,30.621,,,,,
4625,08/26/19 07:00:00  PM,30.495,,,,,
4626,08/26/19 07:15:00  PM,30.520,,,,,
4627,08/26/19 07:30:00  PM,30.646,,,,,
4628,08/26/19 07:45:00  PM,30.722,,,,,
4629,08/26/19 08:00:00  PM,30.824,,,,,
4630,08/26/19 08:15:00  PM,30.925,,,,,
4631,08/26/19 08:30:00  PM,31.001,,,,,
4632,08/26/19 08:45:00  PM,31.052,,,,,
4633,08/26/19 09:00:00  PM,31.077,,,,,
4634,08/26/19 09:15:00  PM,31.153,,,,,
4635,08/26/19 09:30:00  PM,31.179,,,,,
4636,08/26/19 09:45:00  PM,31.230,,,,,
4637,08/26/19 10:00:00  PM,31.255,,,,,
4638,08/26/19 10:15:00  PM,31.230,,,,,
4639,08/26/19 10:30:00  PM,31.230,,,,,
4640,08/26/19 10:45:00  PM,31.179,,,,,
4641,08/26/19 11:00:00  PM,31.153,,,,,
4642,08/26/19 11:15:00  PM,31.179,,,,,
4643,08/26/19 11:30:00  PM,31.153,,,,,
4644,08/26/19 11:45:00  PM,31.128,,,,,
4645,08/27/19 12:00:00  AM,31.128,,,,,
4646,08/27/19 12:15:00  AM,31.153,,,,,
4647,08/27/19 12:30:00  AM,31.128,,,,,
4648,08/27/19 12:45:00  AM,31.077,,,,,
4649,08/27/19 01:00:00  AM,31.052,,,,,
4650,08/27/19 01:15:00  AM,31.026,,,,,
4651,08/27/19 01:30:00  AM,31.001,,,,,
4652,08/27/19 01:45:00  AM,30.976,,,,,
4653,08/27/19 02:00:00  AM,30.950,,,,,
4654,08/27/19 02:15:00  AM,30.950,,,,,
4655,08/27/19 02:30:00  AM,30.950,,,,,
4656,08/27/19 02:45:00  AM,30.925,,,,,
4657,08/27/19 03:00:00  AM,30.925,,,,,
4658,08/27/19 03:15:00  AM,30.900,,,,,
4659,08/27/19 03:30:00  AM,30.900,,,,,
4660,08/27/19 03:45:00  AM,30.874,,,,,
4661,08/27/19 04:00:00  AM,30.874,,,,,
4662,08/27/19 04:15:00  AM,30.874,,,,,
4663,08/27/19 04:30:00  AM,30.874,,,,,
4664,08/27/19 04:45:00  AM,30.874,,,,,
4665,08/27/19 05:00:00  AM,30.874,,,,,
4666,08/27/19 05:15:00  AM,30.900,,,,,
4667,08/27/19 05:30:00  AM,30.900,,,,,
4668,08/27/19 05:45:00  AM,30.900,,,,,
4669,08/27/19 06:00:00  AM,30.900,,,,,
4670,08/27/19 06:15:00  AM,30.900,,,,,
4671,08/27/19 06:30:00  AM,30.900,,,,,
4672,08/27/19 06:45:00  AM,30.900,,,,,
4673,08/27/19 07:00:00  AM,30.925,,,,,
4674,08/27/19 07:15:00  AM,30.874,,,,,
4675,08/27/19 07:30:00  AM,30.874,,,,,
4676,08/27/19 07:45:00  AM,30.849,,,,,
4677,08/27/19 08:00:00  AM,30.849,,,,,
4678,08/27/19 08:15:00  AM,30.874,,,,,
4679,08/27/19 08:30:00  AM,30.900,,,,,
4680,08/27/19 08:45:00  AM,30.976,,,,,
4681,08/27/19 09:00:00  AM,31.026,,,,,
4682,08/27/19 09:15:00  AM,31.179,,,,,
4683,08/27/19 09:30:00  AM,31.331,,,,,
4684,08/27/19 09:45:00  AM,31.484,,,,,
4685,08/27/19 10:00:00  AM,31.459,,,,,
4686,08/27/19 10:15:00  AM,31.408,,,,,
4687,08/27/19 10:30:00  AM,31.382,,,,,
4688,08/27/19 10:45:00  AM,31.331,,,,,
4689,08/27/19 11:00:00  AM,31.255,,,,,
4690,08/27/19 11:15:00  AM,31.230,,,,,
4691,08/27/19 11:30:00  AM,31.230,,,,,
4692,08/27/19 11:45:00  AM,31.255,,,,,
4693,08/27/19 12:00:00  PM,31.281,,,,,
4694,08/27/19 12:15:00  PM,31.281,,,,,
4695,08/27/19 12:30:00  PM,31.382,,,,,
4696,08/27/19 12:45:00  PM,31.459,,,,,
4697,08/27/19 01:00:00  PM,31.535,,,,,
4698,08/27/19 01:15:00  PM,31.612,,,,,
4699,08/27/19 01:30:00  PM,31.714,,,,,
4700,08/27/19 01:45:00  PM,31.740,,,,,
4701,08/27/19 02:00:00  PM,31.816,,,,,
4702,08/27/19 02:15:00  PM,31.868,,,,,
4703,08/27/19 02:30:00  PM,31.893,,,,,
4704,08/27/19 02:45:00  PM,31.919,,,,,
4705,08/27/19 03:00:00  PM,31.893,,,,,
4706,08/27/19 03:15:00  PM,31.842,,,,,
4707,08/27/19 03:30:00  PM,31.842,,,,,
4708,08/27/19 03:45:00  PM,31.816,,,,,
4709,08/27/19 04:00:00  PM,31.765,,,,,
4710,08/27/19 04:15:00  PM,31.637,,,,,
4711,08/27/19 04:30:00  PM,31.510,,,,,
4712,08/27/19 04:45:00  PM,31.459,,,,,
4713,08/27/19 05:00:00  PM,31.382,,,,,
4714,08/27/19 05:15:00  PM,31.281,,,,,
4715,08/27/19 05:30:00  PM,31.153,,,,,
4716,08/27/19 05:45:00  PM,31.052,,,,,
4717,08/27/19 06:00:00  PM,30.950,,,,,
4718,08/27/19 06:15:00  PM,30.874,,,,,
4719,08/27/19 06:30:00  PM,30.773,,,,,
4720,08/27/19 06:45:00  PM,30.697,,,,,
4721,08/27/19 07:00:00  PM,30.646,,,,,
4722,08/27/19 07:15:00  PM,30.571,,,,,
4723,08/27/19 07:30:00  PM,30.469,,,,,
4724,08/27/19 07:45:00  PM,30.571,,,,,
4725,08/27/19 08:00:00  PM,30.722,,,,,
4726,08/27/19 08:15:00  PM,30.824,,,,,
4727,08/27/19 08:30:00  PM,30.925,,,,,
4728,08/27/19 08:45:00  PM,31.001,,,,,
4729,08/27/19 09:00:00  PM,31.103,,,,,
4730,08/27/19 09:15:00  PM,31.179,,,,,
4731,08/27/19 09:30:00  PM,31.230,,,,,
4732,08/27/19 09:45:00  PM,31.281,,,,,
4733,08/27/19 10:00:00  PM,31.331,,,,,
4734,08/27/19 10:15:00  PM,31.357,,,,,
4735,08/27/19 10:30:00  PM,31.382,,,,,
4736,08/27/19 10:45:00  PM,31.382,,,,,
4737,08/27/19 11:00:00  PM,31.408,,,,,
4738,08/27/19 11:15:00  PM,31.433,,,,,
4739,08/27/19 11:30:00  PM,31.433,,,,,
4740,08/27/19 11:45:00  PM,31.433,,,,,
4741,08/28/19 12:00:00  AM,31.408,,,,,
