"Plot Title: #5 Mesocosm"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 10579595, SEN S/N: 10579595, LBL: Celsius)","Coupler Detached (LGR S/N: 10579595)","Coupler Attached (LGR S/N: 10579595)","Host Connected (LGR S/N: 10579595)","Stopped (LGR S/N: 10579595)","End Of File (LGR S/N: 10579595)"
4011,08/20/19 09:30:00  AM,28.270,,,,,
4012,08/20/19 09:45:00  AM,28.493,,,,,
4013,08/20/19 10:00:00  AM,28.667,,,,,
4014,08/20/19 10:15:00  AM,28.841,,,,,
4015,08/20/19 10:30:00  AM,28.965,,,,,
4016,08/20/19 10:45:00  AM,29.115,,,,,
4017,08/20/19 11:00:00  AM,29.165,,,,,
4018,08/20/19 11:15:00  AM,29.140,,,,,
4019,08/20/19 11:30:00  AM,28.816,,,,,
4020,08/20/19 11:45:00  AM,28.468,,,,,
4021,08/20/19 12:00:00  PM,28.518,,,,,
4022,08/20/19 12:15:00  PM,28.692,,,,,
4023,08/20/19 12:30:00  PM,28.816,,,,,
4024,08/20/19 12:45:00  PM,28.965,,,,,
4025,08/20/19 01:00:00  PM,28.990,,,,,
4026,08/20/19 01:15:00  PM,29.115,,,,,
4027,08/20/19 01:30:00  PM,29.340,,,,,
4028,08/20/19 01:45:00  PM,28.866,,,,,
4029,08/20/19 02:00:00  PM,28.493,,,,,
4030,08/20/19 02:15:00  PM,28.419,,,,,
4031,08/20/19 02:30:00  PM,28.444,,,,,
4032,08/20/19 02:45:00  PM,28.593,,,,,
4033,08/20/19 03:00:00  PM,28.866,,,,,
4034,08/20/19 03:15:00  PM,29.015,,,,,
4035,08/20/19 03:30:00  PM,28.990,,,,,
4036,08/20/19 03:45:00  PM,29.015,,,,,
4037,08/20/19 04:00:00  PM,28.965,,,,,
4038,08/20/19 04:15:00  PM,28.941,,,,,
4039,08/20/19 04:30:00  PM,28.891,,,,,
4040,08/20/19 04:45:00  PM,28.791,,,,,
4041,08/20/19 05:00:00  PM,28.717,,,,,
4042,08/20/19 05:15:00  PM,28.692,,,,,
4043,08/20/19 05:30:00  PM,28.766,,,,,
4044,08/20/19 05:45:00  PM,28.816,,,,,
4045,08/20/19 06:00:00  PM,28.916,,,,,
4046,08/20/19 06:15:00  PM,28.941,,,,,
4047,08/20/19 06:30:00  PM,29.015,,,,,
4048,08/20/19 06:45:00  PM,29.065,,,,,
4049,08/20/19 07:00:00  PM,29.065,,,,,
4050,08/20/19 07:15:00  PM,29.065,,,,,
4051,08/20/19 07:30:00  PM,29.040,,,,,
4052,08/20/19 07:45:00  PM,28.990,,,,,
4053,08/20/19 08:00:00  PM,28.941,,,,,
4054,08/20/19 08:15:00  PM,28.891,,,,,
4055,08/20/19 08:30:00  PM,28.816,,,,,
4056,08/20/19 08:45:00  PM,28.742,,,,,
4057,08/20/19 09:00:00  PM,28.667,,,,,
4058,08/20/19 09:15:00  PM,28.593,,,,,
4059,08/20/19 09:30:00  PM,28.543,,,,,
4060,08/20/19 09:45:00  PM,28.468,,,,,
4061,08/20/19 10:00:00  PM,28.419,,,,,
4062,08/20/19 10:15:00  PM,28.369,,,,,
4063,08/20/19 10:30:00  PM,28.295,,,,,
4064,08/20/19 10:45:00  PM,28.245,,,,,
4065,08/20/19 11:00:00  PM,28.196,,,,,
4066,08/20/19 11:15:00  PM,28.147,,,,,
4067,08/20/19 11:30:00  PM,28.072,,,,,
4068,08/20/19 11:45:00  PM,28.023,,,,,
4069,08/21/19 12:00:00  AM,27.998,,,,,
4070,08/21/19 12:15:00  AM,27.949,,,,,
4071,08/21/19 12:30:00  AM,27.875,,,,,
4072,08/21/19 12:45:00  AM,27.825,,,,,
4073,08/21/19 01:00:00  AM,27.801,,,,,
4074,08/21/19 01:15:00  AM,27.751,,,,,
4075,08/21/19 01:30:00  AM,27.702,,,,,
4076,08/21/19 01:45:00  AM,27.677,,,,,
4077,08/21/19 02:00:00  AM,27.628,,,,,
4078,08/21/19 02:15:00  AM,27.579,,,,,
4079,08/21/19 02:30:00  AM,27.530,,,,,
4080,08/21/19 02:45:00  AM,27.481,,,,,
4081,08/21/19 03:00:00  AM,27.456,,,,,
4082,08/21/19 03:15:00  AM,27.407,,,,,
4083,08/21/19 03:30:00  AM,27.382,,,,,
4084,08/21/19 03:45:00  AM,27.333,,,,,
4085,08/21/19 04:00:00  AM,27.308,,,,,
4086,08/21/19 04:15:00  AM,27.259,,,,,
4087,08/21/19 04:30:00  AM,27.235,,,,,
4088,08/21/19 04:45:00  AM,27.210,,,,,
4089,08/21/19 05:00:00  AM,27.186,,,,,
4090,08/21/19 05:15:00  AM,27.161,,,,,
4091,08/21/19 05:30:00  AM,27.136,,,,,
4092,08/21/19 05:45:00  AM,27.112,,,,,
4093,08/21/19 06:00:00  AM,27.087,,,,,
4094,08/21/19 06:15:00  AM,27.063,,,,,
4095,08/21/19 06:30:00  AM,27.038,,,,,
4096,08/21/19 06:45:00  AM,27.014,,,,,
4097,08/21/19 07:00:00  AM,26.989,,,,,
4098,08/21/19 07:15:00  AM,26.965,,,,,
4099,08/21/19 07:30:00  AM,26.965,,,,,
4100,08/21/19 07:45:00  AM,26.965,,,,,
4101,08/21/19 08:00:00  AM,27.014,,,,,
4102,08/21/19 08:15:00  AM,27.087,,,,,
4103,08/21/19 08:30:00  AM,27.210,,,,,
4104,08/21/19 08:45:00  AM,27.308,,,,,
4105,08/21/19 09:00:00  AM,27.554,,,,,
4106,08/21/19 09:15:00  AM,27.677,,,,,
4107,08/21/19 09:30:00  AM,27.850,,,,,
4108,08/21/19 09:45:00  AM,28.072,,,,,
4109,08/21/19 10:00:00  AM,28.245,,,,,
4110,08/21/19 10:15:00  AM,28.369,,,,,
4111,08/21/19 10:30:00  AM,28.568,,,,,
4112,08/21/19 10:45:00  AM,28.667,,,,,
4113,08/21/19 11:00:00  AM,28.791,,,,,
4114,08/21/19 11:15:00  AM,28.965,,,,,
4115,08/21/19 11:30:00  AM,29.040,,,,,
4116,08/21/19 11:45:00  AM,29.215,,,,,
4117,08/21/19 12:00:00  PM,29.240,,,,,
4118,08/21/19 12:15:00  PM,28.841,,,,,
4119,08/21/19 12:30:00  PM,28.468,,,,,
4120,08/21/19 12:45:00  PM,28.518,,,,,
4121,08/21/19 01:00:00  PM,28.617,,,,,
4122,08/21/19 01:15:00  PM,28.841,,,,,
4123,08/21/19 01:30:00  PM,29.015,,,,,
4124,08/21/19 01:45:00  PM,29.215,,,,,
4125,08/21/19 02:00:00  PM,29.315,,,,,
4126,08/21/19 02:15:00  PM,28.891,,,,,
4127,08/21/19 02:30:00  PM,28.543,,,,,
4128,08/21/19 02:45:00  PM,28.444,,,,,
4129,08/21/19 03:00:00  PM,28.642,,,,,
4130,08/21/19 03:15:00  PM,28.667,,,,,
4131,08/21/19 03:30:00  PM,28.866,,,,,
4132,08/21/19 03:45:00  PM,29.040,,,,,
4133,08/21/19 04:00:00  PM,29.165,,,,,
4134,08/21/19 04:15:00  PM,29.190,,,,,
4135,08/21/19 04:30:00  PM,29.240,,,,,
4136,08/21/19 04:45:00  PM,28.742,,,,,
4137,08/21/19 05:00:00  PM,28.270,,,,,
4138,08/21/19 05:15:00  PM,28.369,,,,,
4139,08/21/19 05:30:00  PM,28.518,,,,,
4140,08/21/19 05:45:00  PM,28.617,,,,,
4141,08/21/19 06:00:00  PM,28.717,,,,,
4142,08/21/19 06:15:00  PM,28.766,,,,,
4143,08/21/19 06:30:00  PM,28.791,,,,,
4144,08/21/19 06:45:00  PM,28.816,,,,,
4145,08/21/19 07:00:00  PM,28.841,,,,,
4146,08/21/19 07:15:00  PM,28.866,,,,,
4147,08/21/19 07:30:00  PM,28.866,,,,,
4148,08/21/19 07:45:00  PM,28.866,,,,,
4149,08/21/19 08:00:00  PM,28.866,,,,,
4150,08/21/19 08:15:00  PM,28.866,,,,,
4151,08/21/19 08:30:00  PM,28.841,,,,,
4152,08/21/19 08:45:00  PM,28.841,,,,,
4153,08/21/19 09:00:00  PM,28.841,,,,,
4154,08/21/19 09:15:00  PM,28.816,,,,,
4155,08/21/19 09:30:00  PM,28.816,,,,,
4156,08/21/19 09:45:00  PM,28.791,,,,,
4157,08/21/19 10:00:00  PM,28.791,,,,,
4158,08/21/19 10:15:00  PM,28.766,,,,,
4159,08/21/19 10:30:00  PM,28.766,,,,,
4160,08/21/19 10:45:00  PM,28.717,,,,,
4161,08/21/19 11:00:00  PM,28.692,,,,,
4162,08/21/19 11:15:00  PM,28.667,,,,,
4163,08/21/19 11:30:00  PM,28.642,,,,,
4164,08/21/19 11:45:00  PM,28.642,,,,,
4165,08/22/19 12:00:00  AM,28.617,,,,,
4166,08/22/19 12:15:00  AM,28.617,,,,,
4167,08/22/19 12:30:00  AM,28.593,,,,,
4168,08/22/19 12:45:00  AM,28.593,,,,,
4169,08/22/19 01:00:00  AM,28.568,,,,,
4170,08/22/19 01:15:00  AM,28.568,,,,,
4171,08/22/19 01:30:00  AM,28.543,,,,,
4172,08/22/19 01:45:00  AM,28.518,,,,,
4173,08/22/19 02:00:00  AM,28.518,,,,,
4174,08/22/19 02:15:00  AM,28.468,,,,,
4175,08/22/19 02:30:00  AM,28.419,,,,,
4176,08/22/19 02:45:00  AM,28.419,,,,,
4177,08/22/19 03:00:00  AM,28.394,,,,,
4178,08/22/19 03:15:00  AM,28.369,,,,,
4179,08/22/19 03:30:00  AM,28.345,,,,,
4180,08/22/19 03:45:00  AM,28.345,,,,,
4181,08/22/19 04:00:00  AM,28.320,,,,,
4182,08/22/19 04:15:00  AM,28.320,,,,,
4183,08/22/19 04:30:00  AM,28.320,,,,,
4184,08/22/19 04:45:00  AM,28.295,,,,,
4185,08/22/19 05:00:00  AM,28.270,,,,,
4186,08/22/19 05:15:00  AM,28.221,,,,,
4187,08/22/19 05:30:00  AM,28.196,,,,,
4188,08/22/19 05:45:00  AM,28.171,,,,,
4189,08/22/19 06:00:00  AM,28.097,,,,,
4190,08/22/19 06:15:00  AM,27.998,,,,,
4191,08/22/19 06:30:00  AM,27.924,,,,,
4192,08/22/19 06:45:00  AM,27.875,,,,,
4193,08/22/19 07:00:00  AM,27.776,,,,,
4194,08/22/19 07:15:00  AM,27.727,,,,,
4195,08/22/19 07:30:00  AM,27.653,,,,,
4196,08/22/19 07:45:00  AM,27.604,,,,,
4197,08/22/19 08:00:00  AM,27.554,,,,,
4198,08/22/19 08:15:00  AM,27.530,,,,,
4199,08/22/19 08:30:00  AM,27.505,,,,,
4200,08/22/19 08:45:00  AM,27.505,,,,,
4201,08/22/19 09:00:00  AM,27.604,,,,,
4202,08/22/19 09:15:00  AM,27.727,,,,,
4203,08/22/19 09:30:00  AM,27.924,,,,,
4204,08/22/19 09:45:00  AM,28.097,,,,,
4205,08/22/19 10:00:00  AM,28.270,,,,,
4206,08/22/19 10:15:00  AM,28.394,,,,,
4207,08/22/19 10:30:00  AM,28.568,,,,,
4208,08/22/19 10:45:00  AM,28.692,,,,,
4209,08/22/19 11:00:00  AM,28.791,,,,,
4210,08/22/19 11:15:00  AM,28.866,,,,,
4211,08/22/19 11:30:00  AM,28.941,,,,,
4212,08/22/19 11:45:00  AM,28.990,,,,,
4213,08/22/19 12:00:00  PM,29.015,,,,,
4214,08/22/19 12:15:00  PM,29.015,,,,,
4215,08/22/19 12:30:00  PM,29.040,,,,,
4216,08/22/19 12:45:00  PM,29.215,,,,,
4217,08/22/19 01:00:00  PM,29.315,,,,,
4218,08/22/19 01:15:00  PM,28.866,,,,,
4219,08/22/19 01:30:00  PM,28.444,,,,,
4220,08/22/19 01:45:00  PM,28.320,,,,,
4221,08/22/19 02:00:00  PM,28.444,,,,,
4222,08/22/19 02:15:00  PM,28.518,,,,,
4223,08/22/19 02:30:00  PM,28.543,,,,,
4224,08/22/19 02:45:00  PM,28.593,,,,,
4225,08/22/19 03:00:00  PM,28.692,,,,,
4226,08/22/19 03:15:00  PM,28.766,,,,,
4227,08/22/19 03:30:00  PM,28.816,,,,,
4228,08/22/19 03:45:00  PM,28.841,,,,,
4229,08/22/19 04:00:00  PM,28.816,,,,,
4230,08/22/19 04:15:00  PM,28.816,,,,,
4231,08/22/19 04:30:00  PM,28.816,,,,,
4232,08/22/19 04:45:00  PM,28.866,,,,,
4233,08/22/19 05:00:00  PM,28.941,,,,,
4234,08/22/19 05:15:00  PM,28.965,,,,,
4235,08/22/19 05:30:00  PM,29.065,,,,,
4236,08/22/19 05:45:00  PM,29.040,,,,,
4237,08/22/19 06:00:00  PM,29.090,,,,,
4238,08/22/19 06:15:00  PM,29.090,,,,,
4239,08/22/19 06:30:00  PM,29.090,,,,,
4240,08/22/19 06:45:00  PM,29.040,,,,,
4241,08/22/19 07:00:00  PM,29.015,,,,,
4242,08/22/19 07:15:00  PM,28.965,,,,,
4243,08/22/19 07:30:00  PM,28.891,,,,,
4244,08/22/19 07:45:00  PM,28.816,,,,,
4245,08/22/19 08:00:00  PM,28.742,,,,,
4246,08/22/19 08:15:00  PM,28.692,,,,,
4247,08/22/19 08:30:00  PM,28.642,,,,,
4248,08/22/19 08:45:00  PM,28.617,,,,,
4249,08/22/19 09:00:00  PM,28.568,,,,,
4250,08/22/19 09:15:00  PM,28.543,,,,,
4251,08/22/19 09:30:00  PM,28.493,,,,,
4252,08/22/19 09:45:00  PM,28.444,,,,,
4253,08/22/19 10:00:00  PM,28.419,,,,,
4254,08/22/19 10:15:00  PM,28.369,,,,,
4255,08/22/19 10:30:00  PM,28.345,,,,,
4256,08/22/19 10:45:00  PM,28.320,,,,,
4257,08/22/19 11:00:00  PM,28.270,,,,,
4258,08/22/19 11:15:00  PM,28.221,,,,,
4259,08/22/19 11:30:00  PM,28.171,,,,,
4260,08/22/19 11:45:00  PM,28.122,,,,,
4261,08/23/19 12:00:00  AM,28.072,,,,,
4262,08/23/19 12:15:00  AM,28.048,,,,,
4263,08/23/19 12:30:00  AM,28.023,,,,,
4264,08/23/19 12:45:00  AM,27.974,,,,,
4265,08/23/19 01:00:00  AM,27.924,,,,,
4266,08/23/19 01:15:00  AM,27.899,,,,,
4267,08/23/19 01:30:00  AM,27.875,,,,,
4268,08/23/19 01:45:00  AM,27.850,,,,,
4269,08/23/19 02:00:00  AM,27.801,,,,,
4270,08/23/19 02:15:00  AM,27.776,,,,,
4271,08/23/19 02:30:00  AM,27.751,,,,,
4272,08/23/19 02:45:00  AM,27.727,,,,,
4273,08/23/19 03:00:00  AM,27.677,,,,,
4274,08/23/19 03:15:00  AM,27.628,,,,,
4275,08/23/19 03:30:00  AM,27.579,,,,,
4276,08/23/19 03:45:00  AM,27.530,,,,,
4277,08/23/19 04:00:00  AM,27.481,,,,,
4278,08/23/19 04:15:00  AM,27.431,,,,,
4279,08/23/19 04:30:00  AM,27.382,,,,,
4280,08/23/19 04:45:00  AM,27.333,,,,,
4281,08/23/19 05:00:00  AM,27.284,,,,,
4282,08/23/19 05:15:00  AM,27.259,,,,,
4283,08/23/19 05:30:00  AM,27.210,,,,,
4284,08/23/19 05:45:00  AM,27.161,,,,,
4285,08/23/19 06:00:00  AM,27.136,,,,,
4286,08/23/19 06:15:00  AM,27.087,,,,,
4287,08/23/19 06:30:00  AM,27.038,,,,,
4288,08/23/19 06:45:00  AM,27.014,,,,,
4289,08/23/19 07:00:00  AM,26.989,,,,,
4290,08/23/19 07:15:00  AM,26.940,,,,,
4291,08/23/19 07:30:00  AM,26.940,,,,,
4292,08/23/19 07:45:00  AM,26.940,,,,,
4293,08/23/19 08:00:00  AM,26.965,,,,,
4294,08/23/19 08:15:00  AM,27.014,,,,,
4295,08/23/19 08:30:00  AM,27.112,,,,,
4296,08/23/19 08:45:00  AM,27.235,,,,,
4297,08/23/19 09:00:00  AM,27.431,,,,,
4298,08/23/19 09:15:00  AM,27.677,,,,,
4299,08/23/19 09:30:00  AM,27.949,,,,,
4300,08/23/19 09:45:00  AM,28.196,,,,,
4301,08/23/19 10:00:00  AM,28.394,,,,,
4302,08/23/19 10:15:00  AM,28.568,,,,,
4303,08/23/19 10:30:00  AM,28.742,,,,,
4304,08/23/19 10:45:00  AM,28.866,,,,,
4305,08/23/19 11:00:00  AM,29.015,,,,,
4306,08/23/19 11:15:00  AM,29.190,,,,,
4307,08/23/19 11:30:00  AM,29.165,,,,,
4308,08/23/19 11:45:00  AM,28.816,,,,,
4309,08/23/19 12:00:00  PM,28.493,,,,,
4310,08/23/19 12:15:00  PM,28.320,,,,,
4311,08/23/19 12:30:00  PM,28.568,,,,,
4312,08/23/19 12:45:00  PM,28.816,,,,,
4313,08/23/19 01:00:00  PM,29.015,,,,,
4314,08/23/19 01:15:00  PM,29.190,,,,,
4315,08/23/19 01:30:00  PM,29.190,,,,,
4316,08/23/19 01:45:00  PM,28.941,,,,,
4317,08/23/19 02:00:00  PM,28.518,,,,,
4318,08/23/19 02:15:00  PM,28.245,,,,,
4319,08/23/19 02:30:00  PM,28.568,,,,,
4320,08/23/19 02:45:00  PM,28.742,,,,,
4321,08/23/19 03:00:00  PM,28.990,,,,,
4322,08/23/19 03:15:00  PM,28.941,,,,,
4323,08/23/19 03:30:00  PM,28.941,,,,,
4324,08/23/19 03:45:00  PM,28.965,,,,,
4325,08/23/19 04:00:00  PM,29.040,,,,,
4326,08/23/19 04:15:00  PM,29.040,,,,,
4327,08/23/19 04:30:00  PM,29.040,,,,,
4328,08/23/19 04:45:00  PM,29.140,,,,,
4329,08/23/19 05:00:00  PM,29.140,,,,,
4330,08/23/19 05:15:00  PM,29.215,,,,,
4331,08/23/19 05:30:00  PM,28.916,,,,,
4332,08/23/19 05:45:00  PM,28.543,,,,,
4333,08/23/19 06:00:00  PM,28.147,,,,,
4334,08/23/19 06:15:00  PM,28.196,,,,,
4335,08/23/19 06:30:00  PM,28.221,,,,,
4336,08/23/19 06:45:00  PM,28.245,,,,,
4337,08/23/19 07:00:00  PM,28.295,,,,,
4338,08/23/19 07:15:00  PM,28.320,,,,,
4339,08/23/19 07:30:00  PM,28.345,,,,,
4340,08/23/19 07:45:00  PM,28.345,,,,,
4341,08/23/19 08:00:00  PM,28.345,,,,,
4342,08/23/19 08:15:00  PM,28.345,,,,,
4343,08/23/19 08:30:00  PM,28.345,,,,,
4344,08/23/19 08:45:00  PM,28.295,,,,,
4345,08/23/19 09:00:00  PM,28.196,,,,,
4346,08/23/19 09:15:00  PM,28.122,,,,,
4347,08/23/19 09:30:00  PM,28.048,,,,,
4348,08/23/19 09:45:00  PM,27.974,,,,,
4349,08/23/19 10:00:00  PM,27.924,,,,,
4350,08/23/19 10:15:00  PM,27.875,,,,,
4351,08/23/19 10:30:00  PM,27.850,,,,,
4352,08/23/19 10:45:00  PM,27.825,,,,,
4353,08/23/19 11:00:00  PM,27.825,,,,,
4354,08/23/19 11:15:00  PM,27.776,,,,,
4355,08/23/19 11:30:00  PM,27.751,,,,,
4356,08/23/19 11:45:00  PM,27.702,,,,,
4357,08/24/19 12:00:00  AM,27.677,,,,,
4358,08/24/19 12:15:00  AM,27.653,,,,,
4359,08/24/19 12:30:00  AM,27.628,,,,,
4360,08/24/19 12:45:00  AM,27.579,,,,,
4361,08/24/19 01:00:00  AM,27.554,,,,,
4362,08/24/19 01:15:00  AM,27.530,,,,,
4363,08/24/19 01:30:00  AM,27.481,,,,,
4364,08/24/19 01:45:00  AM,27.456,,,,,
4365,08/24/19 02:00:00  AM,27.431,,,,,
4366,08/24/19 02:15:00  AM,27.456,,,,,
4367,08/24/19 02:30:00  AM,27.456,,,,,
4368,08/24/19 02:45:00  AM,27.456,,,,,
4369,08/24/19 03:00:00  AM,27.456,,,,,
4370,08/24/19 03:15:00  AM,27.431,,,,,
4371,08/24/19 03:30:00  AM,27.407,,,,,
4372,08/24/19 03:45:00  AM,27.382,,,,,
4373,08/24/19 04:00:00  AM,27.382,,,,,
4374,08/24/19 04:15:00  AM,27.382,,,,,
4375,08/24/19 04:30:00  AM,27.382,,,,,
4376,08/24/19 04:45:00  AM,27.358,,,,,
4377,08/24/19 05:00:00  AM,27.358,,,,,
4378,08/24/19 05:15:00  AM,27.333,,,,,
4379,08/24/19 05:30:00  AM,27.333,,,,,
4380,08/24/19 05:45:00  AM,27.284,,,,,
4381,08/24/19 06:00:00  AM,27.284,,,,,
4382,08/24/19 06:15:00  AM,27.284,,,,,
4383,08/24/19 06:30:00  AM,27.259,,,,,
4384,08/24/19 06:45:00  AM,27.235,,,,,
4385,08/24/19 07:00:00  AM,27.210,,,,,
4386,08/24/19 07:15:00  AM,27.186,,,,,
4387,08/24/19 07:30:00  AM,27.161,,,,,
4388,08/24/19 07:45:00  AM,27.186,,,,,
4389,08/24/19 08:00:00  AM,27.210,,,,,
4390,08/24/19 08:15:00  AM,27.235,,,,,
4391,08/24/19 08:30:00  AM,27.259,,,,,
4392,08/24/19 08:45:00  AM,27.308,,,,,
4393,08/24/19 09:00:00  AM,27.505,,,,,
4394,08/24/19 09:15:00  AM,27.727,,,,,
4395,08/24/19 09:30:00  AM,27.949,,,,,
4396,08/24/19 09:45:00  AM,28.122,,,,,
4397,08/24/19 10:00:00  AM,28.270,,,,,
4398,08/24/19 10:15:00  AM,28.394,,,,,
4399,08/24/19 10:30:00  AM,28.518,,,,,
4400,08/24/19 10:45:00  AM,28.617,,,,,
4401,08/24/19 11:00:00  AM,28.667,,,,,
4402,08/24/19 11:15:00  AM,28.742,,,,,
4403,08/24/19 11:30:00  AM,28.841,,,,,
4404,08/24/19 11:45:00  AM,28.941,,,,,
4405,08/24/19 12:00:00  PM,29.065,,,,,
4406,08/24/19 12:15:00  PM,29.190,,,,,
4407,08/24/19 12:30:00  PM,29.090,,,,,
4408,08/24/19 12:45:00  PM,29.240,,,,,
4409,08/24/19 01:00:00  PM,29.340,,,,,
4410,08/24/19 01:15:00  PM,28.916,,,,,
4411,08/24/19 01:30:00  PM,28.667,,,,,
4412,08/24/19 01:45:00  PM,28.419,,,,,
4413,08/24/19 02:00:00  PM,28.320,,,,,
4414,08/24/19 02:15:00  PM,28.419,,,,,
4415,08/24/19 02:30:00  PM,28.493,,,,,
4416,08/24/19 02:45:00  PM,28.667,,,,,
4417,08/24/19 03:00:00  PM,28.841,,,,,
4418,08/24/19 03:15:00  PM,29.015,,,,,
4419,08/24/19 03:30:00  PM,29.165,,,,,
4420,08/24/19 03:45:00  PM,29.315,,,,,
4421,08/24/19 04:00:00  PM,29.090,,,,,
4422,08/24/19 04:15:00  PM,28.766,,,,,
4423,08/24/19 04:30:00  PM,28.444,,,,,
4424,08/24/19 04:45:00  PM,28.270,,,,,
4425,08/24/19 05:00:00  PM,28.394,,,,,
4426,08/24/19 05:15:00  PM,28.543,,,,,
4427,08/24/19 05:30:00  PM,28.568,,,,,
4428,08/24/19 05:45:00  PM,28.642,,,,,
4429,08/24/19 06:00:00  PM,28.766,,,,,
4430,08/24/19 06:15:00  PM,28.866,,,,,
4431,08/24/19 06:30:00  PM,28.941,,,,,
4432,08/24/19 06:45:00  PM,28.990,,,,,
4433,08/24/19 07:00:00  PM,29.015,,,,,
4434,08/24/19 07:15:00  PM,29.040,,,,,
4435,08/24/19 07:30:00  PM,29.015,,,,,
4436,08/24/19 07:45:00  PM,28.990,,,,,
4437,08/24/19 08:00:00  PM,28.965,,,,,
4438,08/24/19 08:15:00  PM,28.941,,,,,
4439,08/24/19 08:30:00  PM,28.916,,,,,
4440,08/24/19 08:45:00  PM,28.891,,,,,
4441,08/24/19 09:00:00  PM,28.866,,,,,
4442,08/24/19 09:15:00  PM,28.816,,,,,
4443,08/24/19 09:30:00  PM,28.791,,,,,
4444,08/24/19 09:45:00  PM,28.791,,,,,
4445,08/24/19 10:00:00  PM,28.766,,,,,
4446,08/24/19 10:15:00  PM,28.742,,,,,
4447,08/24/19 10:30:00  PM,28.717,,,,,
4448,08/24/19 10:45:00  PM,28.692,,,,,
4449,08/24/19 11:00:00  PM,28.667,,,,,
4450,08/24/19 11:15:00  PM,28.642,,,,,
4451,08/24/19 11:30:00  PM,28.617,,,,,
4452,08/24/19 11:45:00  PM,28.593,,,,,
4453,08/25/19 12:00:00  AM,28.568,,,,,
4454,08/25/19 12:15:00  AM,28.543,,,,,
4455,08/25/19 12:30:00  AM,28.518,,,,,
4456,08/25/19 12:45:00  AM,28.518,,,,,
4457,08/25/19 01:00:00  AM,28.493,,,,,
4458,08/25/19 01:15:00  AM,28.468,,,,,
4459,08/25/19 01:30:00  AM,28.419,,,,,
4460,08/25/19 01:45:00  AM,28.394,,,,,
4461,08/25/19 02:00:00  AM,28.369,,,,,
4462,08/25/19 02:15:00  AM,28.369,,,,,
4463,08/25/19 02:30:00  AM,28.345,,,,,
4464,08/25/19 02:45:00  AM,28.345,,,,,
4465,08/25/19 03:00:00  AM,28.320,,,,,
4466,08/25/19 03:15:00  AM,28.295,,,,,
4467,08/25/19 03:30:00  AM,28.295,,,,,
4468,08/25/19 03:45:00  AM,28.270,,,,,
4469,08/25/19 04:00:00  AM,28.270,,,,,
4470,08/25/19 04:15:00  AM,28.245,,,,,
4471,08/25/19 04:30:00  AM,28.245,,,,,
4472,08/25/19 04:45:00  AM,28.221,,,,,
4473,08/25/19 05:00:00  AM,28.221,,,,,
4474,08/25/19 05:15:00  AM,28.196,,,,,
4475,08/25/19 05:30:00  AM,28.171,,,,,
4476,08/25/19 05:45:00  AM,28.171,,,,,
4477,08/25/19 06:00:00  AM,28.147,,,,,
4478,08/25/19 06:15:00  AM,28.147,,,,,
4479,08/25/19 06:30:00  AM,28.122,,,,,
4480,08/25/19 06:45:00  AM,28.072,,,,,
4481,08/25/19 07:00:00  AM,28.048,,,,,
4482,08/25/19 07:15:00  AM,28.048,,,,,
4483,08/25/19 07:30:00  AM,28.048,,,,,
4484,08/25/19 07:45:00  AM,28.048,,,,,
4485,08/25/19 08:00:00  AM,28.072,,,,,
4486,08/25/19 08:15:00  AM,28.122,,,,,
4487,08/25/19 08:30:00  AM,28.171,,,,,
4488,08/25/19 08:45:00  AM,28.320,,,,,
4489,08/25/19 09:00:00  AM,28.468,,,,,
4490,08/25/19 09:15:00  AM,28.642,,,,,
4491,08/25/19 09:30:00  AM,28.841,,,,,
4492,08/25/19 09:45:00  AM,28.990,,,,,
4493,08/25/19 10:00:00  AM,29.165,,,,,
4494,08/25/19 10:15:00  AM,29.190,,,,,
4495,08/25/19 10:30:00  AM,28.518,,,,,
4496,08/25/19 10:45:00  AM,28.270,,,,,
4497,08/25/19 11:00:00  AM,28.419,,,,,
4498,08/25/19 11:15:00  AM,28.444,,,,,
4499,08/25/19 11:30:00  AM,28.642,,,,,
4500,08/25/19 11:45:00  AM,28.766,,,,,
4501,08/25/19 12:00:00  PM,28.941,,,,,
4502,08/25/19 12:15:00  PM,29.065,,,,,
4503,08/25/19 12:30:00  PM,29.240,,,,,
4504,08/25/19 12:45:00  PM,29.340,,,,,
4505,08/25/19 01:00:00  PM,28.866,,,,,
4506,08/25/19 01:15:00  PM,28.270,,,,,
4507,08/25/19 01:30:00  PM,28.543,,,,,
4508,08/25/19 01:45:00  PM,28.766,,,,,
4509,08/25/19 02:00:00  PM,28.866,,,,,
4510,08/25/19 02:15:00  PM,28.766,,,,,
4511,08/25/19 02:30:00  PM,28.990,,,,,
4512,08/25/19 02:45:00  PM,29.065,,,,,
4513,08/25/19 03:00:00  PM,29.140,,,,,
4514,08/25/19 03:15:00  PM,29.315,,,,,
4515,08/25/19 03:30:00  PM,29.040,,,,,
4516,08/25/19 03:45:00  PM,28.444,,,,,
4517,08/25/19 04:00:00  PM,28.468,,,,,
4518,08/25/19 04:15:00  PM,28.667,,,,,
4519,08/25/19 04:30:00  PM,28.816,,,,,
4520,08/25/19 04:45:00  PM,28.941,,,,,
4521,08/25/19 05:00:00  PM,29.040,,,,,
4522,08/25/19 05:15:00  PM,29.140,,,,,
