Name	clean.A10-KW10_S233_ALL.fastq.gz_quant	clean.A11-KW11_S236_ALL.fastq.gz_quant	clean.A12-KW12_S239_ALL.fastq.gz_quant	clean.A1-KW1_S197_ALL.fastq.gz_quant	clean.A2-KW2_S201_ALL.fastq.gz_quant	clean.A3-KW3_S205_ALL.fastq.gz_quant	clean.A4-KW4_S209_ALL.fastq.gz_quant	clean.A5-KW5_S213_ALL.fastq.gz_quant	clean.A6-KW6_S217_ALL.fastq.gz_quant	clean.A7-KW7_S221_ALL.fastq.gz_quant	clean.A8-KW8_S225_ALL.fastq.gz_quant	clean.A9-KW9_S229_ALL.fastq.gz_quant	clean.B10-KW22_S234_ALL.fastq.gz_quant	clean.B11-KW23_S237_ALL.fastq.gz_quant	clean.B12-KW24_S240_ALL.fastq.gz_quant	clean.B1-KW13_S198_ALL.fastq.gz_quant	clean.B2-KW14_S202_ALL.fastq.gz_quant	clean.B3-KW15_S206_ALL.fastq.gz_quant	clean.B4-KW16_S210_ALL.fastq.gz_quant	clean.B5-KW17_S214_ALL.fastq.gz_quant	clean.B6-KW18_S218_ALL.fastq.gz_quant	clean.B7-KW19_S222_ALL.fastq.gz_quant	clean.B8-KW20_S226_ALL.fastq.gz_quant	clean.B9-KW21_S230_ALL.fastq.gz_quant	clean.C10-KW34_S235_ALL.fastq.gz_quant	clean.C11-KW35_S238_ALL.fastq.gz_quant	clean.C12-KW36_S241_ALL.fastq.gz_quant	clean.C1-KW25_S199_ALL.fastq.gz_quant	clean.C2-KW26_S203_ALL.fastq.gz_quant	clean.C3-KW27_S207_ALL.fastq.gz_quant	clean.C4-KW28_S211_ALL.fastq.gz_quant	clean.C5-KW29_S215_ALL.fastq.gz_quant	clean.C6-KW30_S219_ALL.fastq.gz_quant	clean.C7-KW31_S223_ALL.fastq.gz_quant	clean.C8-KW32_S227_ALL.fastq.gz_quant	clean.C9-KW33_S231_ALL.fastq.gz_quant	clean.D1-KW37_S200_ALL.fastq.gz_quant	clean.D2-KW38_S204_ALL.fastq.gz_quant	clean.D3-KW39_S208_ALL.fastq.gz_quant	clean.D4-KW40_S212_ALL.fastq.gz_quant	clean.D5-KW41_S216_ALL.fastq.gz_quant	clean.D6-KW42_S220_ALL.fastq.gz_quant	clean.D7-KW43_S224_ALL.fastq.gz_quant	clean.D8-KW44_S228_ALL.fastq.gz_quant	clean.D9-KW45_S232_ALL.fastq.gz_quant
isotig05750	8	0	41	12	1	96	9	0	0	0	2	35	54	0	0	3	1	1	1	17	3	44	0	1	7	21	4	24	14	0	0	3	2	12	1	9	6	3	0	1	14	19	40	1	4
isotig05477	86	15	80	58	7	23	114	48	62	0	0	11	18	5	1	30	3	4	7	90	70	28	0	12	6	23	14	80	7	1	6	55	23	31	26	23	26	22	6	22	32	0	19	33	42
isotig06264	30	0	0	8	6	0	13	2	0	10	0	0	4	0	0	4	0	0	0	2	68	1	0	0	0	0	0	23	1	0	3	1	7	2	0	2	12	9	2	0	1	0	0	6	3
isotig04642	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN103GJBG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig04136	120	64	102	134	104	46	138	72	146	2	28	59	15	21	0	60	4	21	9	118	118	233	38	28	11	43	25	112	11	22	19	29	36	139	79	29	90	64	14	33	24	3	85	59	105
isotig01324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig06695	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig29032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	2	1	0	0	0	1
isotig02906	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig05857	0	0	0	0	0	0	0	0	0	0	9	18	0	0	0	0	0	0	0	0	6	0	0	0	4	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
isotig03897	1836	170	414	654	2110	251	631	602	2217	162	222	571	90	283	247	1478	100	119	212	596	1008	536	80	321	117	539	568	613	887	87	159	2666	895	794	1227	579	742	680	187	253	2185	127	806	292	257
isotig09836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
isotig06623	2	2	1	2	1	4	4	3	3	0	3	2	0	1	0	1	2	3	3	2	1	1	12	1	2	7	5	2	0	18	2	1	1	2	6	0	5	1	3	7	2	1	3	2	3
isotig04227	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
isotig05306	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	0	0	0	2	0	0	0	1	2	0	0	0	5	1	0	0	2	3	0	2	2
isotig23508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig07649	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0
GCKDGN102DELTJ	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
isotig07904	4	39	137	3	34	10	0	12	118	1	17	65	1	6	17	91	34	24	0	9	17	4	0	59	0	8	5	3	16	1	2	42	32	2	469	31	8	12	9	2	29	25	27	12	7
GE911501	39	0	8	8	13	579	28	5	10	26	67	995	541	4	10	5	24	7	1	6	23	514	2	33	13	104	8	42	68	2	2	9	8	37	0	3	7	0	0	0	128	50	102	0	3
isotig18815	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
isotig04422	17	18	9	15	1	8	31	0	26	0	0	0	0	0	8	7	0	3	1	45	6	3	0	0	0	8	0	12	0	0	0	19	7	7	0	7	7	5	2	6	1	15	0	10	11
isotig04781	76	38	95	49	50	35	59	22	33	3	1	17	14	9	15	32	2	34	0	32	67	24	0	9	1	17	12	87	13	6	6	61	16	115	0	14	62	13	14	6	84	9	10	39	16
isotig12462	0	25	0	7	3	5	16	0	1	32	0	0	0	0	1	0	0	0	0	9	7	0	0	0	0	0	7	8	0	0	0	4	0	0	2	4	8	2	0	2	1	1	1	4	1
isotig23010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig04704	18	9	11	24	19	3	14	0	3	25	17	15	1	1	0	5	0	0	1	24	7	4	0	0	0	8	2	21	6	0	1	6	9	11	0	4	19	3	0	1	7	0	0	7	7
isotig13670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig03993	42	24	18	48	17	8	39	45	34	12	0	0	6	5	15	16	2	3	8	60	36	34	1	17	8	13	27	63	7	9	13	31	31	71	1	23	33	27	4	17	16	13	81	34	8
isotig02660	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig02107	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
isotig06473	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig13829	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
isotig13459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig02913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig03496	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	2	1	2	1	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0
isotig20066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig05963	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	1	4	0	0	1	0	0	0	0	1	0	0	0	0
GCKDGN103GTZH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig07060	105	119	80	106	71	41	90	62	72	64	12	12	25	1	7	56	8	11	14	118	94	58	1	14	7	33	8	59	13	10	19	35	36	58	43	32	50	58	0	20	49	2	104	51	50
isotig25248	33	53	0	22	36	1	22	34	75	0	0	0	5	4	10	12	5	3	0	55	35	3	0	4	7	23	1	22	5	21	4	35	22	13	25	9	9	19	4	9	7	0	17	23	16
isotig06436	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
isotig05410	25	0	0	7	9	3	19	17	12	0	0	3	1	0	0	2	0	2	0	32	1	6	0	0	1	6	9	23	0	0	2	13	5	13	1	6	2	2	3	4	7	0	0	8	6
isotig06063	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3
isotig04507	464	378	580	415	318	293	619	344	458	246	51	218	125	92	97	367	54	97	93	473	484	449	4	136	72	180	210	574	101	43	115	326	310	671	396	364	386	194	59	106	261	95	592	308	178
isotig01766	24.092	5	7.635	31.771	4	18	14.577	0	24	1	1	25	0	0	15	6	1	0	0	4.088	7.003	10	0	2	3	4.271	0	13.013	3.393	0	5	4.787	16	80	0	3.991	7.167	0	5	1	4	0.986	11.008	16.761	8
isotig19532	1	0	0	3	0	1	0	0	0	0	17	0	1	0	0	0	0	0	0	5	0	0	0	0	0	5	0	6	0	0	0	4	0	0	0	1	4	0	0	0	4	0	0	0	4
isotig04356	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig07456	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0
isotig00678	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
isotig05297	17	16	13	16	7	2	20	4	71	0	0	0	4	2	8	13	0	0	0	10	62	32	0	3	0	3	0	14	2	0	0	3	8	3	0	13	11	11	1	9	4	0	16	7	7
GCKDGN103F2H67	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
isotig07455	23	39	23	73	1	21	70	18	0	0	0	1	2	0	0	14	0	1	0	34	28	1	0	2	3	15	0	71	1	0	4	20	2	46	15	10	27	17	1	1	12	1	0	33	15
isotig05559	0	16	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	1	0	0	0	0	2	0	0	0	0
isotig11635	16	25	0	44	2	5	49	1	13	1	0	0	3	4	0	0	1	1	0	36	115	37	1	0	6	5	0	26	0	6	7	5	1	1	6	0	11	63	1	19	1	0	0	24	32
isotig04245	766	1229	908	645	846	595	1566	999	1231	995	171	476	112	348	282	1406	276	286	176	554	1106	1914	164	367	94	364	438	1270	381	130	154	433	519	924	1367	722	1202	542	75	248	272	168	1039	494	471
GCKDGN103F2PUI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig05950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
isotig32665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig02787	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	5	3
isotig30086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
isotig05486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig03556	103	242	3	62	18	64	121	67	1	14	0	1	25	2	0	1	0	0	3	35	423	90	1	1	15	13	5	72	0	5	16	3	10	124	3	5	88	49	20	18	15	6	58	54	128
GCKDGN102ECQNQ	50	18	1	19	9	12	6	27	17	25	2	0	0	0	0	11	0	0	1	14	55	16	0	3	8	12	5	37	1	0	4	5	7	2	11	0	15	12	9	3	5	0	4	16	12
isotig02578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig00772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GCKDGN101AZ2HB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig15247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig24462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig25256	8	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	5	0	15	1	0	4	2	6	1	0	1	4	0	0	1	0	0	0	2	3
isotig06156	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0
isotig07222	75	36	9	47	48	29	100	96	80	10	0	19	2	3	8	42	1	3	4	73	77	67	0	6	11	35	16	96	4	0	9	45	35	38	7	35	78	34	6	20	29	8	45	51	40
isotig13249	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig03729	28	32	19	23	12	17	42	23	39	0	0	5	7	1	5	26	1	0	1	35	44	42	1	2	0	18	7	33	0	2	7	9	37	21	0	12	26	9	0	9	16	1	21	31	24
isotig15828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig03722	11	0	2	1	2	1	1	4	7	0	0	0	6	0	0	3	0	0	0	2	2	19	1	1	0	2	0	5	2	0	1	1	3	2	18	3	7	0	0	0	0	0	0	12	1
isotig19245	14	0	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	11	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	2	2
isotig13848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN103GNHR8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig04615	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GCKDGN103GT128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
isotig05802	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1
GCKDGN101B4994	0	0	0	10	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	2	0	0	4	0	0	0	4	0	1	0	0	0	2	1
isotig22138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig06267	2	0	1	2	2	2	1	1	0	1	1	4	2	0	0	2	0	1	2	1	1	0	0	0	3	0	2	1	2	0	1	1	0	1	1	0	1	0	1	3	0	0	2	1	0
isotig02013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig22639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig13049	37	21	0	23	2	9	10	25	33	0	0	7	6	1	0	3	0	0	1	13	48	11	0	1	1	23	0	32	1	4	7	21	22	13	10	14	6	13	0	10	6	1	38	15	8
isotig07304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig25453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig03820	135	107	78	111	101	51	227	89	53	17	3	36	17	14	28	69	14	16	21	155	110	108	17	25	22	47	23	139	23	10	13	62	90	92	43	61	115	72	7	49	64	11	72	95	72
isotig02309	2	0	0	5	0	0	1	0	33	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	2	8	1	0	0	0	0	0	5	3
isotig09157	10	0	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	2	12	0	1	2	0	0	6	0	0	0	3	6	8	0	3	9	0	0	3	5
isotig02071	4	3	26	0	0	6	0	0	0	0	0	14	2	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	0	3	2	0	0	3	6	1	0	1	1
isotig02528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
isotig02899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig27534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
isotig01872	30	40	49	9	74	8	31	7	82	1	7	26	4	11	0	24	5	0	3	16	56	19	0	0	2	5	4	18	3	0	4	9	22	47	71	18	19	18	3	9	12	0	42	12	18
GCKDGN101BZRB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig02418	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig02975	4	34	17	1	0	5	9	0	0	0	0	0	2	3	1	2	0	0	0	5	3	0	0	0	0	0	0	14	0	0	0	0	0	1	0	6	9	0	0	0	0	0	0	1	0
GCKDGN101BTRZJ	15	3	26	4	13	0	15	29	0	2	0	0	2	6	0	3	4	0	0	12	16	19	0	1	1	0	0	14	7	1	2	7	13	0	13	3	4	7	0	2	9	0	10	14	8
isotig12107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig03394	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
GCKDGN103FZAGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig08374	119	67	99	114	100	47	98	40	147	25	5	45	15	9	10	59	11	18	19	89	118	49	1	5	7	67	20	66	22	2	14	66	45	80	71	43	86	55	6	19	50	2	74	49	45
isotig02921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GE906873	7	0	0	4	0	6	5	0	4	0	0	0	0	0	0	1	0	0	0	4	4	2	0	0	4	9	0	13	1	0	0	4	0	8	0	0	14	1	0	1	2	0	0	6	1
isotig03770	1	33	0	3	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	2	0	0	6	0
isotig06421	0	0	0	0	2	0	1	1	0	2	0	0	2	2	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0
isotig07091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102EBSMN	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig06015	26	0	3	20	11	9	2	0	0	0	1	0	0	2	12	9	1	0	0	15	3	1	0	16	8	6	8	14	3	0	3	12	8	16.001	20	4	12	7	0	3	5.009	0	2.934	12	13.997
isotig09529	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1
isotig03639	183	44	40	131	53	28	122	53	50	0	0	4	8	15	1	41	1	7	2	235	88	39	0	19	6	54	25	230	18	8	2	116	43	149	39	34	81	67	6	22	56	7	114	125	58
isotig05388	41	33	1	115	49	36	25	12	30	1	0	5	18	10	15	23	2	3	36	83	173	12	0	0	11	20	27	47	5	5	8	19	21	23	36	18	46	1	0	11	17	3	119	48	35
isotig13661	0	0	0	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	1	0
isotig04053	21	1	32	16	7	4	13	4	0	0	0	0	1	0	0	9	0	0	1	35	14	0	0	0	3	11	1	37	5	1	1	16	0	47	1	0	28	7	0	3	6	0	0	10	12
isotig03482	781	748	470	754	609	502	1093	1329	846	489	156	171	137	250	190	373	93	30	148	780	1506	834	103	161	99	305	203	654	206	100	151	460	336	682	947	248	695	503	73	271	350	77	1106	384	485
isotig06464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102DV4IM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig07053	2117	3642	1495	2080	1565	912	2234	2872	3821	1004	569	615	410	518	317	2072	339	176	308	2655	3025	2863	24	452	188	552	771	1337	498	201	507	1314	1300	1454	2091	886	1786	1437	175	620	1183	233	1796	1181	1130
isotig02197	22.246	15	15.65	0	10.473	0	0	13	30	0	0	2	0	0	0	0	0	1	20	10.097	39.846	45	0	6	1	16.074	0	0	0	0	2	0	4.571	18.773	68	8.321	0	17.511	0	4.571	0	0	29	0	20
isotig03439	13	0	14	2	8	1	8	0	0	0	0	1	0	0	0	0	0	0	0	4	3	2	0	6	0	3	4	7	0	0	0	0	2	1	4	5	6	0	1	0	3	0	0	3	2
isotig10801	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0
isotig03602	314	571	344	78	160	181	379	592	539	155	166	19	28	128	105	202	60	23	48	221	509	531	3	48	18	77	65	194	108	28	93	187	378	231	72	249	219	146	50	118	101	33	285	157	178
isotig06036	83	18	28	69	43	21	137	20	70	0	16	16	16	9	0	38	1	0	4	102	66	40	0	21	10	35	50	73	13	3	18	36	12	53	47	39	43	44	10	17	23	10	75	60	34
isotig29517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
isotig21519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig13253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
