"","gene","colors"
"5495","Pastreoides46948","turquoise"
"5496","Pastreoides50793","turquoise"
"5497","Pastreoides41639","brown"
"5498","Pastreoides52795","blue"
"5499","Pastreoides52792","blue"
"5500","Pastreoides04150","turquoise"
"5501","Pastreoides63499","turquoise"
"5502","Pastreoides52423","blue"
"5503","Pastreoides52426","turquoise"
"5504","Pastreoides03510","grey"
"5505","Pastreoides03514","blue"
"5506","Pastreoides46362","turquoise"
"5507","Pastreoides46364","brown"
"5508","Pastreoides46365","turquoise"
"5509","Pastreoides46366","turquoise"
"5510","Pastreoides05208","turquoise"
"5511","Pastreoides05209","turquoise"
"5512","Pastreoides08635","turquoise"
"5513","Pastreoides23552","turquoise"
"5514","Pastreoides47700","turquoise"
"5515","Pastreoides47706","turquoise"
"5516","Pastreoides47708","turquoise"
"5517","Pastreoides35485","blue"
"5518","Pastreoides37390","turquoise"
"5519","Pastreoides32145","turquoise"
"5520","Pastreoides02265","turquoise"
"5521","Pastreoides02261","yellow"
"5522","Pastreoides02268","turquoise"
"5523","Pastreoides01006","turquoise"
"5524","Pastreoides45708","turquoise"
"5525","Pastreoides04638","grey"
"5526","Pastreoides04631","turquoise"
"5527","Pastreoides04635","blue"
"5528","Pastreoides04988","grey"
"5529","Pastreoides31723","brown"
"5530","Pastreoides31721","yellow"
"5531","Pastreoides31725","turquoise"
"5532","Pastreoides24651","turquoise"
"5533","Pastreoides52364","turquoise"
"5534","Pastreoides05583","grey"
"5535","Pastreoides59590","turquoise"
"5536","Pastreoides28747","turquoise"
"5537","Pastreoides22409","turquoise"
"5538","Pastreoides32910","turquoise"
"5539","Pastreoides27479","turquoise"
"5540","Pastreoides24580","grey"
"5541","Pastreoides51221","blue"
"5542","Pastreoides20127","turquoise"
"5543","Pastreoides20124","turquoise"
"5544","Pastreoides01836","turquoise"
"5545","Pastreoides39774","turquoise"
"5546","Pastreoides21451","turquoise"
"5547","Pastreoides21454","turquoise"
"5548","Pastreoides12775","blue"
"5549","Pastreoides16085","turquoise"
"5550","Pastreoides21982","turquoise"
"5551","Pastreoides21981","turquoise"
"5552","Pastreoides01824","yellow"
"5553","Pastreoides18639","turquoise"
"5554","Pastreoides05451","grey"
"5555","Pastreoides01821","turquoise"
"5556","Pastreoides28111","blue"
"5557","Pastreoides28110","turquoise"
"5558","Pastreoides39717","blue"
"5559","Pastreoides39710","turquoise"
"5560","Pastreoides53028","brown"
"5561","Pastreoides08340","turquoise"
"5562","Pastreoides18623","turquoise"
"5563","Pastreoides16723","turquoise"
"5564","Pastreoides15213","turquoise"
"5565","Pastreoides16244","turquoise"
"5566","Pastreoides16242","turquoise"
"5567","Pastreoides16240","grey"
"5568","Pastreoides33575","turquoise"
"5569","Pastreoides33576","turquoise"
"5570","Pastreoides43918","turquoise"
"5571","Pastreoides43917","turquoise"
"5572","Pastreoides22717","turquoise"
"5573","Pastreoides38449","turquoise"
"5574","Pastreoides09440","grey"
"5575","Pastreoides02413","turquoise"
"5576","Pastreoides37642","turquoise"
"5577","Pastreoides09445","turquoise"
"5578","Pastreoides19223","turquoise"
"5579","Pastreoides19222","blue"
"5580","Pastreoides59806","brown"
"5581","Pastreoides32002","blue"
"5582","Pastreoides05874","brown"
"5583","Pastreoides05876","turquoise"
"5584","Pastreoides22503","turquoise"
"5585","Pastreoides14264","blue"
"5586","Pastreoides14263","turquoise"
"5587","Pastreoides14260","turquoise"
"5588","Pastreoides40754","brown"
"5589","Pastreoides40752","turquoise"
"5590","Pastreoides37981","turquoise"
"5591","Pastreoides37983","blue"
"5592","Pastreoides35110","grey"
"5593","Pastreoides04052","turquoise"
"5594","Pastreoides25345","turquoise"
"5595","Pastreoides25344","turquoise"
"5596","Pastreoides41355","turquoise"
"5597","Pastreoides07762","brown"
"5598","Pastreoides00962","turquoise"
"5599","Pastreoides00966","blue"
"5600","Pastreoides30065","blue"
"5601","Pastreoides03705","turquoise"
"5602","Pastreoides42276","grey"
"5603","Pastreoides42275","grey"
"5604","Pastreoides42272","turquoise"
"5605","Pastreoides42271","turquoise"
"5606","Pastreoides31915","turquoise"
"5607","Pastreoides31914","turquoise"
"5608","Pastreoides31916","turquoise"
"5609","Pastreoides31918","turquoise"
"5610","Pastreoides42184","turquoise"
"5611","Pastreoides17065","turquoise"
"5612","Pastreoides42183","blue"
"5613","Pastreoides24912","yellow"
"5614","Pastreoides24911","turquoise"
"5615","Pastreoides01707","turquoise"
"5616","Pastreoides01703","turquoise"
"5617","Pastreoides43635","blue"
"5618","Pastreoides32336","turquoise"
"5619","Pastreoides36814","turquoise"
"5620","Pastreoides04860","turquoise"
"5621","Pastreoides04863","turquoise"
"5622","Pastreoides20707","turquoise"
"5623","Pastreoides39305","turquoise"
"5624","Pastreoides50421","blue"
"5625","Pastreoides56055","turquoise"
"5626","Pastreoides29558","turquoise"
"5627","Pastreoides41763","blue"
"5628","Pastreoides41762","grey"
"5629","Pastreoides13307","blue"
"5630","Pastreoides13302","turquoise"
"5631","Pastreoides13309","turquoise"
"5632","Pastreoides62274","turquoise"
"5633","Pastreoides61118","turquoise"
"5634","Pastreoides10074","blue"
"5635","Pastreoides44502","grey"
"5636","Pastreoides54505","turquoise"
"5637","Pastreoides12467","turquoise"
"5638","Pastreoides51053","blue"
"5639","Pastreoides51050","blue"
"5640","Pastreoides18427","turquoise"
"5641","Pastreoides23545","grey"
"5642","Pastreoides19028","turquoise"
"5643","Pastreoides10545","blue"
"5644","Pastreoides19790","yellow"
"5645","Pastreoides02418","turquoise"
"5646","Pastreoides46511","blue"
"5647","Pastreoides22393","turquoise"
"5648","Pastreoides15071","blue"
"5649","Pastreoides28096","turquoise"
"5650","Pastreoides28097","blue"
"5651","Pastreoides53342","yellow"
"5652","Pastreoides28099","turquoise"
"5653","Pastreoides35218","turquoise"
"5654","Pastreoides14679","yellow"
"5655","Pastreoides33686","turquoise"
"5656","Pastreoides33685","turquoise"
"5657","Pastreoides38784","grey"
"5658","Pastreoides07666","turquoise"
"5659","Pastreoides57041","turquoise"
"5660","Pastreoides02461","turquoise"
"5661","Pastreoides06654","turquoise"
"5662","Pastreoides46824","turquoise"
"5663","Pastreoides27738","blue"
"5664","Pastreoides15110","turquoise"
"5665","Pastreoides14157","turquoise"
"5666","Pastreoides33302","turquoise"
"5667","Pastreoides33306","turquoise"
"5668","Pastreoides33307","turquoise"
"5669","Pastreoides33304","turquoise"
"5670","Pastreoides33305","turquoise"
"5671","Pastreoides57852","turquoise"
"5672","Pastreoides30640","turquoise"
"5673","Pastreoides50941","turquoise"
"5674","Pastreoides38414","turquoise"
"5675","Pastreoides31274","turquoise"
"5676","Pastreoides31277","turquoise"
"5677","Pastreoides06446","turquoise"
"5678","Pastreoides00197","turquoise"
"5679","Pastreoides25068","turquoise"
"5680","Pastreoides25067","turquoise"
"5681","Pastreoides58527","blue"
"5682","Pastreoides53991","turquoise"
"5683","Pastreoides11651","turquoise"
"5684","Pastreoides31890","turquoise"
"5685","Pastreoides31892","turquoise"
"5686","Pastreoides42027","turquoise"
"5687","Pastreoides42024","blue"
"5688","Pastreoides04243","turquoise"
"5689","Pastreoides04245","brown"
"5690","Pastreoides04244","blue"
"5691","Pastreoides59547","brown"
"5692","Pastreoides30333","brown"
"5693","Pastreoides49318","turquoise"
"5694","Pastreoides24897","turquoise"
"5695","Pastreoides26008","turquoise"
"5696","Pastreoides14999","turquoise"
"5697","Pastreoides10324","turquoise"
"5698","Pastreoides27357","turquoise"
"5699","Pastreoides27359","turquoise"
"5700","Pastreoides33172","blue"
"5701","Pastreoides19051","turquoise"
"5702","Pastreoides25858","turquoise"
"5703","Pastreoides25853","brown"
"5704","Pastreoides38756","blue"
"5705","Pastreoides32879","brown"
"5706","Pastreoides44897","turquoise"
"5707","Pastreoides57288","turquoise"
"5708","Pastreoides24079","grey"
"5709","Pastreoides23862","turquoise"
"5710","Pastreoides23864","turquoise"
"5711","Pastreoides29741","blue"
"5712","Pastreoides29749","turquoise"
"5713","Pastreoides29748","blue"
"5714","Pastreoides56629","blue"
"5715","Pastreoides09636","turquoise"
"5716","Pastreoides13514","turquoise"
"5717","Pastreoides13517","turquoise"
"5718","Pastreoides22020","turquoise"
"5719","Pastreoides07844","blue"
"5720","Pastreoides07843","blue"
"5721","Pastreoides07840","turquoise"
"5722","Pastreoides13921","turquoise"
"5723","Pastreoides12642","turquoise"
"5724","Pastreoides12643","blue"
"5725","Pastreoides19613","turquoise"
"5726","Pastreoides19615","brown"
"5727","Pastreoides50711","blue"
"5728","Pastreoides54411","turquoise"
"5729","Pastreoides54415","brown"
"5730","Pastreoides46493","turquoise"
"5731","Pastreoides46496","turquoise"
"5732","Pastreoides46495","turquoise"
"5733","Pastreoides12125","blue"
"5734","Pastreoides18253","blue"
"5735","Pastreoides18252","grey"
"5736","Pastreoides18251","grey"
"5737","Pastreoides55839","turquoise"
"5738","Pastreoides06079","turquoise"
"5739","Pastreoides63418","turquoise"
"5740","Pastreoides06077","grey"
"5741","Pastreoides35817","turquoise"
"5742","Pastreoides52710","turquoise"
"5743","Pastreoides50902","turquoise"
"5744","Pastreoides17711","turquoise"
"5745","Pastreoides16362","turquoise"
"5746","Pastreoides08080","turquoise"
"5747","Pastreoides14738","turquoise"
"5748","Pastreoides14730","turquoise"
"5749","Pastreoides01448","turquoise"
"5750","Pastreoides24031","turquoise"
"5751","Pastreoides24032","turquoise"
"5752","Pastreoides07032","turquoise"
"5753","Pastreoides07031","turquoise"
"5754","Pastreoides35409","turquoise"
"5755","Pastreoides00024","yellow"
"5756","Pastreoides14889","turquoise"
"5757","Pastreoides14882","turquoise"
"5758","Pastreoides52620","turquoise"
"5759","Pastreoides02776","turquoise"
"5760","Pastreoides02773","turquoise"
"5761","Pastreoides09503","turquoise"
"5762","Pastreoides17706","yellow"
"5763","Pastreoides02778","turquoise"
"5764","Pastreoides17289","turquoise"
"5765","Pastreoides42553","blue"
"5766","Pastreoides44258","turquoise"
"5767","Pastreoides43200","blue"
"5768","Pastreoides40956","brown"
"5769","Pastreoides03820","turquoise"
"5770","Pastreoides03824","grey"
"5771","Pastreoides20975","turquoise"
"5772","Pastreoides20977","blue"
"5773","Pastreoides20976","turquoise"
"5774","Pastreoides34463","turquoise"
"5775","Pastreoides34464","turquoise"
"5776","Pastreoides14118","turquoise"
"5777","Pastreoides34469","turquoise"
"5778","Pastreoides38593","blue"
"5779","Pastreoides38590","turquoise"
"5780","Pastreoides36551","turquoise"
"5781","Pastreoides37471","turquoise"
"5782","Pastreoides27747","turquoise"
"5783","Pastreoides27742","turquoise"
"5784","Pastreoides27749","turquoise"
"5785","Pastreoides34099","turquoise"
"5786","Pastreoides00847","turquoise"
"5787","Pastreoides32445","grey"
"5788","Pastreoides32995","turquoise"
"5789","Pastreoides32996","turquoise"
"5790","Pastreoides32993","brown"
"5791","Pastreoides05393","turquoise"
"5792","Pastreoides24504","blue"
"5793","Pastreoides18743","grey"
"5794","Pastreoides25456","turquoise"
"5795","Pastreoides20216","blue"
"5796","Pastreoides03010","brown"
"5797","Pastreoides03012","turquoise"
"5798","Pastreoides03015","turquoise"
"5799","Pastreoides03014","turquoise"
"5800","Pastreoides03016","turquoise"
"5801","Pastreoides16444","grey"
"5802","Pastreoides02263","turquoise"
"5803","Pastreoides11047","turquoise"
"5804","Pastreoides41290","turquoise"
"5805","Pastreoides47196","yellow"
"5806","Pastreoides46130","turquoise"
"5807","Pastreoides11046","turquoise"
"5808","Pastreoides54506","blue"
"5809","Pastreoides25105","turquoise"
"5810","Pastreoides22108","turquoise"
"5811","Pastreoides22104","turquoise"
"5812","Pastreoides02269","yellow"
"5813","Pastreoides44750","turquoise"
"5814","Pastreoides49101","brown"
"5815","Pastreoides49109","turquoise"
"5816","Pastreoides12713","turquoise"
"5817","Pastreoides54326","blue"
"5818","Pastreoides12614","turquoise"
"5819","Pastreoides12714","turquoise"
"5820","Pastreoides51979","turquoise"
"5821","Pastreoides29784","turquoise"
"5822","Pastreoides29789","brown"
"5823","Pastreoides23270","blue"
"5824","Pastreoides09892","turquoise"
"5825","Pastreoides61560","turquoise"
"5826","Pastreoides09891","turquoise"
"5827","Pastreoides09385","turquoise"
"5828","Pastreoides62148","blue"
"5829","Pastreoides09896","turquoise"
"5830","Pastreoides62145","turquoise"
"5831","Pastreoides39067","turquoise"
"5832","Pastreoides33005","turquoise"
"5833","Pastreoides21252","brown"
"5834","Pastreoides21257","turquoise"
"5835","Pastreoides28841","turquoise"
"5836","Pastreoides13491","turquoise"
"5837","Pastreoides13493","turquoise"
"5838","Pastreoides13497","turquoise"
"5839","Pastreoides08840","turquoise"
"5840","Pastreoides11388","blue"
"5841","Pastreoides18867","turquoise"
"5842","Pastreoides11659","turquoise"
"5843","Pastreoides44197","turquoise"
"5844","Pastreoides03829","turquoise"
"5845","Pastreoides34410","grey"
"5846","Pastreoides41488","turquoise"
"5847","Pastreoides41483","brown"
"5848","Pastreoides10851","brown"
"5849","Pastreoides28787","blue"
"5850","Pastreoides63590","turquoise"
"5851","Pastreoides17712","blue"
"5852","Pastreoides50900","yellow"
"5853","Pastreoides34243","turquoise"
"5854","Pastreoides34240","turquoise"
"5855","Pastreoides59777","grey"
"5856","Pastreoides46283","turquoise"
"5857","Pastreoides46280","blue"
"5858","Pastreoides46286","turquoise"
"5859","Pastreoides46284","turquoise"
"5860","Pastreoides46289","turquoise"
"5861","Pastreoides00783","turquoise"
"5862","Pastreoides06559","yellow"
"5863","Pastreoides06554","blue"
"5864","Pastreoides03782","blue"
"5865","Pastreoides01782","turquoise"
"5866","Pastreoides58825","turquoise"
"5867","Pastreoides05097","turquoise"
"5868","Pastreoides05093","turquoise"
"5869","Pastreoides43504","turquoise"
"5870","Pastreoides09336","grey"
"5871","Pastreoides09332","blue"
"5872","Pastreoides09330","brown"
"5873","Pastreoides09331","turquoise"
"5874","Pastreoides28361","grey"
"5875","Pastreoides20831","grey"
"5876","Pastreoides28367","blue"
"5877","Pastreoides06639","brown"
"5878","Pastreoides36656","grey"
"5879","Pastreoides20780","blue"
"5880","Pastreoides38966","blue"
"5881","Pastreoides38964","turquoise"
"5882","Pastreoides38963","turquoise"
"5883","Pastreoides38962","turquoise"
"5884","Pastreoides39385","turquoise"
"5885","Pastreoides24418","turquoise"
"5886","Pastreoides58010","turquoise"
"5887","Pastreoides38033","turquoise"
"5888","Pastreoides38032","turquoise"
"5889","Pastreoides17842","turquoise"
"5890","Pastreoides17841","blue"
"5891","Pastreoides17549","turquoise"
"5892","Pastreoides43301","turquoise"
"5893","Pastreoides12031","turquoise"
"5894","Pastreoides12030","turquoise"
"5895","Pastreoides28220","blue"
"5896","Pastreoides01311","blue"
"5897","Pastreoides23681","turquoise"
"5898","Pastreoides63456","grey"
"5899","Pastreoides29107","blue"
"5900","Pastreoides46982","blue"
"5901","Pastreoides13816","yellow"
"5902","Pastreoides54027","turquoise"
"5903","Pastreoides54028","turquoise"
"5904","Pastreoides49732","turquoise"
"5905","Pastreoides46985","turquoise"
"5906","Pastreoides52078","blue"
"5907","Pastreoides19886","turquoise"
"5908","Pastreoides19883","turquoise"
"5909","Pastreoides23566","turquoise"
"5910","Pastreoides40240","turquoise"
"5911","Pastreoides08262","turquoise"
"5912","Pastreoides48929","blue"
"5913","Pastreoides13102","grey"
"5914","Pastreoides42929","turquoise"
"5915","Pastreoides33376","brown"
"5916","Pastreoides16054","turquoise"
"5917","Pastreoides16059","turquoise"
"5918","Pastreoides16058","turquoise"
"5919","Pastreoides17900","brown"
"5920","Pastreoides17904","brown"
"5921","Pastreoides36095","turquoise"
"5922","Pastreoides36097","turquoise"
"5923","Pastreoides36096","turquoise"
"5924","Pastreoides36099","turquoise"
"5925","Pastreoides36098","turquoise"
"5926","Pastreoides08998","turquoise"
"5927","Pastreoides11037","turquoise"
"5928","Pastreoides08991","turquoise"
"5929","Pastreoides09993","turquoise"
"5930","Pastreoides08990","turquoise"
"5931","Pastreoides05934","turquoise"
"5932","Pastreoides06377","turquoise"
"5933","Pastreoides40658","turquoise"
"5934","Pastreoides41386","turquoise"
"5935","Pastreoides41381","blue"
"5936","Pastreoides41380","turquoise"
"5937","Pastreoides01173","brown"
"5938","Pastreoides58256","blue"
"5939","Pastreoides58254","turquoise"
"5940","Pastreoides17742","grey"
"5941","Pastreoides58781","grey"
"5942","Pastreoides07424","turquoise"
"5943","Pastreoides07425","yellow"
"5944","Pastreoides07427","brown"
"5945","Pastreoides35010","turquoise"
"5946","Pastreoides35011","turquoise"
"5947","Pastreoides09901","turquoise"
"5948","Pastreoides09903","turquoise"
"5949","Pastreoides09905","turquoise"
"5950","Pastreoides09907","turquoise"
"5951","Pastreoides17746","turquoise"
"5952","Pastreoides30145","turquoise"
"5953","Pastreoides30147","turquoise"
"5954","Pastreoides33923","turquoise"
"5955","Pastreoides03428","brown"
"5956","Pastreoides03427","turquoise"
"5957","Pastreoides30035","brown"
"5958","Pastreoides07520","turquoise"
"5959","Pastreoides31812","turquoise"
"5960","Pastreoides36848","turquoise"
"5961","Pastreoides05113","blue"
"5962","Pastreoides05116","turquoise"
"5963","Pastreoides26084","turquoise"
"5964","Pastreoides01036","grey"
"5965","Pastreoides14308","grey"
"5966","Pastreoides44544","blue"
"5967","Pastreoides45639","turquoise"
"5968","Pastreoides45631","turquoise"
"5969","Pastreoides02460","turquoise"
"5970","Pastreoides02468","grey"
"5971","Pastreoides20662","turquoise"
"5972","Pastreoides20667","turquoise"
"5973","Pastreoides20666","turquoise"
"5974","Pastreoides57204","blue"
"5975","Pastreoides26507","turquoise"
"5976","Pastreoides26508","turquoise"
"5977","Pastreoides60123","turquoise"
"5978","Pastreoides60124","brown"
"5979","Pastreoides21045","blue"
"5980","Pastreoides56152","turquoise"
"5981","Pastreoides56151","turquoise"
"5982","Pastreoides07110","turquoise"
"5983","Pastreoides27673","blue"
"5984","Pastreoides29219","turquoise"
"5985","Pastreoides13226","turquoise"
"5986","Pastreoides49230","turquoise"
"5987","Pastreoides15694","turquoise"
"5988","Pastreoides15696","grey"
"5989","Pastreoides15692","brown"
"5990","Pastreoides32821","turquoise"
"5991","Pastreoides32823","blue"
"5992","Pastreoides61652","turquoise"
"5993","Pastreoides61654","turquoise"
"5994","Pastreoides61389","grey"
"5995","Pastreoides13591","turquoise"
"5996","Pastreoides11770","turquoise"
"5997","Pastreoides23370","grey"
"5998","Pastreoides17063","turquoise"
"5999","Pastreoides24294","brown"
"6000","Pastreoides20009","turquoise"
"6001","Pastreoides46419","turquoise"
"6002","Pastreoides15337","turquoise"
"6003","Pastreoides15336","turquoise"
"6004","Pastreoides54501","turquoise"
"6005","Pastreoides15789","turquoise"
"6006","Pastreoides16679","turquoise"
"6007","Pastreoides16678","turquoise"
"6008","Pastreoides57943","turquoise"
"6009","Pastreoides07744","turquoise"
"6010","Pastreoides12955","turquoise"
"6011","Pastreoides17207","blue"
"6012","Pastreoides07358","turquoise"
"6013","Pastreoides34750","blue"
"6014","Pastreoides42888","turquoise"
"6015","Pastreoides09583","turquoise"
"6016","Pastreoides01378","blue"
"6017","Pastreoides62253","turquoise"
"6018","Pastreoides18947","turquoise"
"6019","Pastreoides36448","yellow"
"6020","Pastreoides36447","turquoise"
"6021","Pastreoides35938","turquoise"
"6022","Pastreoides02052","turquoise"
"6023","Pastreoides02051","blue"
"6024","Pastreoides02055","turquoise"
"6025","Pastreoides52909","turquoise"
"6026","Pastreoides19311","turquoise"
"6027","Pastreoides19315","turquoise"
"6028","Pastreoides36408","turquoise"
"6029","Pastreoides15839","turquoise"
"6030","Pastreoides06815","turquoise"
"6031","Pastreoides58426","turquoise"
"6032","Pastreoides56040","turquoise"
"6033","Pastreoides31136","blue"
"6034","Pastreoides31135","turquoise"
"6035","Pastreoides46997","turquoise"
"6036","Pastreoides16197","turquoise"
"6037","Pastreoides56044","brown"
"6038","Pastreoides40526","turquoise"
"6039","Pastreoides43242","turquoise"
"6040","Pastreoides03090","turquoise"
"6041","Pastreoides08602","turquoise"
"6042","Pastreoides02945","grey"
"6043","Pastreoides02947","grey"
"6044","Pastreoides25233","turquoise"
"6045","Pastreoides25232","turquoise"
"6046","Pastreoides25234","turquoise"
"6047","Pastreoides30266","blue"
"6048","Pastreoides04470","blue"
"6049","Pastreoides27843","turquoise"
"6050","Pastreoides19291","grey"
"6051","Pastreoides47113","turquoise"
"6052","Pastreoides00541","turquoise"
"6053","Pastreoides59464","turquoise"
"6054","Pastreoides16331","grey"
"6055","Pastreoides22607","blue"
"6056","Pastreoides01633","yellow"
"6057","Pastreoides01632","turquoise"
"6058","Pastreoides01639","turquoise"
"6059","Pastreoides05702","brown"
"6060","Pastreoides05704","turquoise"
"6061","Pastreoides05709","turquoise"
"6062","Pastreoides05708","turquoise"
"6063","Pastreoides54962","turquoise"
"6064","Pastreoides14876","turquoise"
"6065","Pastreoides57437","blue"
"6066","Pastreoides29396","blue"
"6067","Pastreoides29394","turquoise"
"6068","Pastreoides23943","blue"
"6069","Pastreoides24624","grey"
"6070","Pastreoides54855","turquoise"
"6071","Pastreoides10512","turquoise"
"6072","Pastreoides09444","turquoise"
"6073","Pastreoides54854","turquoise"
"6074","Pastreoides51871","turquoise"
"6075","Pastreoides51872","grey"
"6076","Pastreoides56474","turquoise"
"6077","Pastreoides56478","turquoise"
"6078","Pastreoides61026","turquoise"
"6079","Pastreoides61027","turquoise"
"6080","Pastreoides61023","turquoise"
"6081","Pastreoides13412","turquoise"
"6082","Pastreoides51295","brown"
"6083","Pastreoides62647","turquoise"
"6084","Pastreoides51127","turquoise"
"6085","Pastreoides51124","turquoise"
"6086","Pastreoides51123","turquoise"
"6087","Pastreoides51121","turquoise"
"6088","Pastreoides60863","turquoise"
"6089","Pastreoides50456","turquoise"
"6090","Pastreoides18686","turquoise"
"6091","Pastreoides18687","turquoise"
"6092","Pastreoides18682","turquoise"
"6093","Pastreoides12455","turquoise"
"6094","Pastreoides54518","blue"
"6095","Pastreoides10160","grey"
"6096","Pastreoides46209","turquoise"
"6097","Pastreoides53181","brown"
"6098","Pastreoides53186","blue"
"6099","Pastreoides06628","turquoise"
"6100","Pastreoides46205","turquoise"
"6101","Pastreoides46204","blue"
"6102","Pastreoides15109","turquoise"
"6103","Pastreoides13813","turquoise"
"6104","Pastreoides13819","turquoise"
"6105","Pastreoides01030","turquoise"
"6106","Pastreoides02467","yellow"
"6107","Pastreoides52586","turquoise"
"6108","Pastreoides14478","turquoise"
"6109","Pastreoides14476","turquoise"
"6110","Pastreoides12249","turquoise"
"6111","Pastreoides56800","brown"
"6112","Pastreoides56802","brown"
"6113","Pastreoides08573","turquoise"
"6114","Pastreoides00702","turquoise"
"6115","Pastreoides09628","turquoise"
"6116","Pastreoides09621","blue"
"6117","Pastreoides09622","blue"
"6118","Pastreoides09627","turquoise"
"6119","Pastreoides23557","blue"
"6120","Pastreoides07353","turquoise"
"6121","Pastreoides43329","turquoise"
"6122","Pastreoides44113","turquoise"
"6123","Pastreoides37215","turquoise"
"6124","Pastreoides37216","turquoise"
"6125","Pastreoides34098","turquoise"
"6126","Pastreoides59052","turquoise"
"6127","Pastreoides45244","blue"
"6128","Pastreoides31689","turquoise"
"6129","Pastreoides31686","turquoise"
"6130","Pastreoides53972","turquoise"
"6131","Pastreoides41896","turquoise"
"6132","Pastreoides41893","turquoise"
"6133","Pastreoides41899","turquoise"
"6134","Pastreoides41898","turquoise"
"6135","Pastreoides27024","turquoise"
"6136","Pastreoides59945","grey"
"6137","Pastreoides02391","turquoise"
"6138","Pastreoides02390","turquoise"
"6139","Pastreoides32652","blue"
"6140","Pastreoides03899","turquoise"
"6141","Pastreoides24422","blue"
"6142","Pastreoides03891","grey"
"6143","Pastreoides20554","turquoise"
"6144","Pastreoides28606","brown"
"6145","Pastreoides31303","turquoise"
"6146","Pastreoides36126","turquoise"
"6147","Pastreoides26865","turquoise"
"6148","Pastreoides26868","turquoise"
"6149","Pastreoides47303","turquoise"
"6150","Pastreoides52079","turquoise"
"6151","Pastreoides44653","blue"
"6152","Pastreoides31921","turquoise"
"6153","Pastreoides02374","turquoise"
"6154","Pastreoides02905","blue"
"6155","Pastreoides23040","turquoise"
"6156","Pastreoides39531","turquoise"
"6157","Pastreoides39536","turquoise"
"6158","Pastreoides39538","turquoise"
"6159","Pastreoides11971","brown"
"6160","Pastreoides11970","turquoise"
"6161","Pastreoides50434","turquoise"
"6162","Pastreoides57571","blue"
"6163","Pastreoides36657","grey"
"6164","Pastreoides31198","turquoise"
"6165","Pastreoides56395","turquoise"
"6166","Pastreoides50430","turquoise"
"6167","Pastreoides21354","turquoise"
"6168","Pastreoides21353","blue"
"6169","Pastreoides51626","turquoise"
"6170","Pastreoides51623","brown"
"6171","Pastreoides60545","grey"
"6172","Pastreoides36013","turquoise"
"6173","Pastreoides15726","turquoise"
"6174","Pastreoides15727","blue"
"6175","Pastreoides13603","turquoise"
"6176","Pastreoides13607","turquoise"
"6177","Pastreoides50683","turquoise"
"6178","Pastreoides61692","turquoise"
"6179","Pastreoides19721","turquoise"
"6180","Pastreoides62566","turquoise"
"6181","Pastreoides35095","turquoise"
"6182","Pastreoides35099","brown"
"6183","Pastreoides53575","grey"
"6184","Pastreoides53840","turquoise"
"6185","Pastreoides34324","turquoise"
"6186","Pastreoides34327","turquoise"
"6187","Pastreoides09134","turquoise"
"6188","Pastreoides03354","turquoise"
"6189","Pastreoides06183","brown"
"6190","Pastreoides46072","turquoise"
"6191","Pastreoides46073","turquoise"
"6192","Pastreoides42795","turquoise"
"6193","Pastreoides42798","turquoise"
"6194","Pastreoides05194","grey"
"6195","Pastreoides24048","turquoise"
"6196","Pastreoides47675","blue"
"6197","Pastreoides47674","blue"
"6198","Pastreoides47677","turquoise"
"6199","Pastreoides00114","turquoise"
"6200","Pastreoides41040","turquoise"
"6201","Pastreoides41041","turquoise"
"6202","Pastreoides37816","grey"
"6203","Pastreoides59399","turquoise"
"6204","Pastreoides19812","turquoise"
"6205","Pastreoides19813","turquoise"
"6206","Pastreoides48331","blue"
"6207","Pastreoides12848","yellow"
"6208","Pastreoides30695","brown"
"6209","Pastreoides30696","turquoise"
"6210","Pastreoides10657","turquoise"
"6211","Pastreoides10656","blue"
"6212","Pastreoides10654","turquoise"
"6213","Pastreoides30345","blue"
"6214","Pastreoides30344","turquoise"
"6215","Pastreoides30343","turquoise"
"6216","Pastreoides30340","grey"
"6217","Pastreoides64156","turquoise"
"6218","Pastreoides49859","turquoise"
"6219","Pastreoides36298","turquoise"
"6220","Pastreoides51425","blue"
"6221","Pastreoides51422","blue"
"6222","Pastreoides20324","blue"
"6223","Pastreoides20325","blue"
"6224","Pastreoides20326","turquoise"
"6225","Pastreoides20327","turquoise"
"6226","Pastreoides20320","blue"
"6227","Pastreoides21748","turquoise"
"6228","Pastreoides45801","turquoise"
"6229","Pastreoides45803","turquoise"
"6230","Pastreoides45804","turquoise"
"6231","Pastreoides45808","grey"
"6232","Pastreoides31743","blue"
"6233","Pastreoides27960","turquoise"
"6234","Pastreoides47532","turquoise"
"6235","Pastreoides15447","turquoise"
"6236","Pastreoides11750","blue"
"6237","Pastreoides11752","turquoise"
"6238","Pastreoides11755","turquoise"
"6239","Pastreoides11754","turquoise"
"6240","Pastreoides27664","turquoise"
"6241","Pastreoides55899","turquoise"
"6242","Pastreoides01558","grey"
"6243","Pastreoides01559","yellow"
"6244","Pastreoides01557","grey"
"6245","Pastreoides44004","blue"
"6246","Pastreoides28352","brown"
"6247","Pastreoides28357","turquoise"
"6248","Pastreoides28356","grey"
"6249","Pastreoides17317","turquoise"
"6250","Pastreoides08102","turquoise"
"6251","Pastreoides08103","grey"
"6252","Pastreoides08106","turquoise"
"6253","Pastreoides08105","grey"
"6254","Pastreoides48840","blue"
"6255","Pastreoides48847","blue"
